semantic_id,dataset,d,audit_n_per_client,n_cells,n_cell_replicates,certified_count,certification_rate,effective_certified_acceptance,conditional_certified_acceptance
cifar10_proser_fedavg__split01__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,53.0,0.265,0.0197173558362467,0.07440511636319508
cifar10_proser_fedavg__split01__seed0__d5.0,cifar10,5.0,128,1.0,200.0,8.0,0.04,0.008957348890724534,0.22393372226811337
cifar10_proser_fedavg__split01__seed0__d5.0,cifar10,5.0,256,1.0,200.0,139.0,0.695,0.18590861583504698,0.26749441127344886
cifar10_proser_fedavg__split01__seed0__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.3632638216408611,0.3632638216408611
cifar10_proser_fedavg__split01__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.438190207915339,0.438190207915339
cifar10_proser_fedavg__split01__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed1__d0.1,cifar10,0.1,256,1.0,200.0,14.0,0.07,0.011247369070059094,0.16067670100084422
cifar10_proser_fedavg__split01__seed1__d0.1,cifar10,0.1,514,1.0,200.0,144.0,0.72,0.1435159605569227,0.19932772299572596
cifar10_proser_fedavg__split01__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,200.0,1.0,0.25391251999012204,0.25391251999012204
cifar10_proser_fedavg__split01__seed1__d0.5,cifar10,0.5,128,1.0,200.0,18.0,0.09,0.0218355579095716,0.2426173101063511
cifar10_proser_fedavg__split01__seed1__d0.5,cifar10,0.5,256,1.0,200.0,159.0,0.795,0.22782831759124136,0.286576500114769
cifar10_proser_fedavg__split01__seed1__d0.5,cifar10,0.5,514,1.0,200.0,200.0,1.0,0.37534339293450136,0.37534339293450136
cifar10_proser_fedavg__split01__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4410193262709617,0.4410193262709617
cifar10_proser_fedavg__split01__seed1__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed1__d5.0,cifar10,5.0,256,1.0,200.0,98.0,0.49,0.15611231051041266,0.31859655206206666
cifar10_proser_fedavg__split01__seed1__d5.0,cifar10,5.0,514,1.0,200.0,193.0,0.965,0.3735869857860331,0.3871367728352675
cifar10_proser_fedavg__split01__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.46251229958138096,0.46251229958138096
cifar10_proser_fedavg__split01__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed2__d0.5,cifar10,0.5,128,1.0,200.0,6.0,0.03,0.006637299222937234,0.22124330743124113
cifar10_proser_fedavg__split01__seed2__d0.5,cifar10,0.5,256,1.0,200.0,155.0,0.775,0.22970080181668734,0.29638813137637077
cifar10_proser_fedavg__split01__seed2__d0.5,cifar10,0.5,514,1.0,200.0,199.0,0.995,0.37611756550508907,0.37800760352270274
cifar10_proser_fedavg__split01__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4521798853985039,0.4521798853985039
cifar10_proser_fedavg__split01__seed2__d5.0,cifar10,5.0,128,1.0,200.0,11.0,0.055,0.013219238445733432,0.2403497899224261
cifar10_proser_fedavg__split01__seed2__d5.0,cifar10,5.0,256,1.0,200.0,168.0,0.84,0.24472543879080233,0.2913398080842885
cifar10_proser_fedavg__split01__seed2__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.3816919743805378,0.3816919743805378
cifar10_proser_fedavg__split01__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4467486359722895,0.4467486359722895
cifar10_proser_fedavg__split01__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed3__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed3__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed3__d0.5,cifar10,0.5,128,1.0,200.0,1.0,0.005,0.0013603577599307372,0.27207155198614746
cifar10_proser_fedavg__split01__seed3__d0.5,cifar10,0.5,256,1.0,200.0,18.0,0.09,0.01839988167086993,0.20444312967633257
cifar10_proser_fedavg__split01__seed3__d0.5,cifar10,0.5,514,1.0,200.0,173.0,0.865,0.2607498421834027,0.30144490425826903
cifar10_proser_fedavg__split01__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.3995611150519221,0.3995611150519221
cifar10_proser_fedavg__split01__seed3__d5.0,cifar10,5.0,128,1.0,200.0,11.0,0.055,0.011548599537123371,0.2099745370386068
cifar10_proser_fedavg__split01__seed3__d5.0,cifar10,5.0,256,1.0,200.0,157.0,0.785,0.20927177977731795,0.2665882544933987
cifar10_proser_fedavg__split01__seed3__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.38838954127972314,0.38838954127972314
cifar10_proser_fedavg__split01__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4488843986127686,0.4488843986127686
cifar10_proser_fedavg__split01__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed4__d0.1,cifar10,0.1,256,1.0,200.0,2.0,0.01,0.0007783542187110909,0.07783542187110909
cifar10_proser_fedavg__split01__seed4__d0.1,cifar10,0.1,514,1.0,200.0,90.0,0.45,0.04359120278859436,0.09686933953020971
cifar10_proser_fedavg__split01__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,195.0,0.975,0.1235103967068323,0.12667732995572542
cifar10_proser_fedavg__split01__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split01__seed4__d0.5,cifar10,0.5,256,1.0,200.0,10.0,0.05,0.006227943354738852,0.12455886709477706
cifar10_proser_fedavg__split01__seed4__d0.5,cifar10,0.5,514,1.0,200.0,139.0,0.695,0.10828273036624982,0.15580248973561125
cifar10_proser_fedavg__split01__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,199.0,0.995,0.21614298564713313,0.21722913130365137
cifar10_proser_fedavg__split01__seed4__d5.0,cifar10,5.0,128,1.0,200.0,14.0,0.07,0.017402569434293153,0.24860813477561655
cifar10_proser_fedavg__split01__seed4__d5.0,cifar10,5.0,256,1.0,200.0,157.0,0.785,0.25312773999994703,0.32245571974515547
cifar10_proser_fedavg__split01__seed4__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.40589757033243645,0.40589757033243645
cifar10_proser_fedavg__split01__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4775601820477799,0.4775601820477799
cifar10_proser_fedavg__split02__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,5.0,256,1.0,200.0,2.0,0.01,0.002421172007164485,0.2421172007164485
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,5.0,514,1.0,200.0,64.0,0.32,0.08375773992392423,0.26174293726226316
cifar10_proser_fedavg__split02__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,188.0,0.94,0.34304116471905954,0.3649374092755952
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,0.1,256,1.0,200.0,5.0,0.025,0.0017379188558359054,0.0695167542334362
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,0.1,514,1.0,200.0,136.0,0.68,0.08870130798049843,0.13044309997132122
cifar10_proser_fedavg__split02__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,199.0,0.995,0.21022980254962223,0.2112862337182133
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,0.5,514,1.0,200.0,1.0,0.005,0.000631593712117925,0.126318742423585
cifar10_proser_fedavg__split02__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,63.0,0.315,0.04528212140809277,0.14375276637489764
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,5.0,514,1.0,200.0,62.0,0.31,0.07955728876688008,0.25663641537703247
cifar10_proser_fedavg__split02__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,194.0,0.97,0.3261185031388368,0.33620464241117193
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,0.5,128,1.0,200.0,1.0,0.005,0.0007185600325455292,0.14371200650910584
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,0.5,256,1.0,200.0,108.0,0.54,0.09771508853233016,0.1809538676524633
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,0.5,514,1.0,200.0,200.0,1.0,0.2865224478724278,0.2865224478724278
cifar10_proser_fedavg__split02__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.37253600734922726,0.37253600734922726
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,5.0,128,1.0,200.0,1.0,0.005,0.00091410585078992,0.182821170157984
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,5.0,256,1.0,200.0,25.0,0.125,0.024517890977732878,0.19614312782186308
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,5.0,514,1.0,200.0,184.0,0.92,0.27721943735908905,0.3013254753903142
cifar10_proser_fedavg__split02__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.3914019518054354,0.3914019518054354
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,0.5,256,1.0,200.0,1.0,0.005,0.0003350846794004887,0.06701693588009774
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,0.5,514,1.0,200.0,51.0,0.255,0.01885678508165202,0.07394817679079224
cifar10_proser_fedavg__split02__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,189.0,0.945,0.13016564364030184,0.13774142184158925
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,5.0,256,1.0,200.0,2.0,0.01,0.0011332484650919464,0.11332484650919464
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,5.0,514,1.0,200.0,136.0,0.68,0.12349173274260714,0.18160548932736345
cifar10_proser_fedavg__split02__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.3242359392236466,0.3242359392236466
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,0.1,514,1.0,200.0,1.0,0.005,0.0001501187673066564,0.03002375346133128
cifar10_proser_fedavg__split02__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,14.0,0.07,0.002642601806461522,0.03775145437802174
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,33.0,0.165,0.01034034317007439,0.06266874648529934
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,5.0,256,1.0,200.0,21.0,0.105,0.018340042234231947,0.17466706889744713
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,5.0,514,1.0,200.0,172.0,0.86,0.21191962554493984,0.24641816923830212
cifar10_proser_fedavg__split02__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.3928485643339545,0.3928485643339545
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,100.0,0.5,0.019697112553844955,0.039394225107689904
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,0.5,514,1.0,200.0,65.0,0.325,0.03369446651183506,0.10367528157487708
cifar10_proser_fedavg__split03__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,199.0,0.995,0.19708249547497672,0.19807285977384598
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,5.0,128,1.0,200.0,4.0,0.02,0.0037572441803644663,0.1878622090182233
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,5.0,256,1.0,200.0,104.0,0.52,0.12883062844783763,0.24775120855353386
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,5.0,514,1.0,200.0,198.0,0.99,0.35300064056666636,0.35656630360269337
cifar10_proser_fedavg__split03__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4625027529125381,0.4625027529125381
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,8.0,0.04,0.0015919715381773458,0.039799288454433646
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,0.5,256,1.0,200.0,32.0,0.16,0.032417398938229966,0.2026087433639373
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,0.5,514,1.0,200.0,182.0,0.91,0.2629612443416642,0.2889684003754551
cifar10_proser_fedavg__split03__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.3957196843199523,0.3957196843199523
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,5.0,128,1.0,200.0,1.0,0.005,0.0005618497153894349,0.11236994307788697
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,5.0,256,1.0,200.0,51.0,0.255,0.05484670099652831,0.21508510194716984
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,5.0,514,1.0,200.0,191.0,0.955,0.2973529664454288,0.31136436277008256
cifar10_proser_fedavg__split03__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4273360918646695,0.4273360918646695
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,0.5,128,1.0,200.0,2.0,0.01,0.0018637665688196298,0.18637665688196298
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,0.5,256,1.0,200.0,91.0,0.455,0.11433384057711216,0.25128316610354323
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,0.5,514,1.0,200.0,198.0,0.99,0.3515485200196286,0.35509951517134203
cifar10_proser_fedavg__split03__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.45913001758323907,0.45913001758323907
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0024531786566154624,0.24531786566154623
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,5.0,256,1.0,200.0,68.0,0.34,0.07418733304884262,0.21819803837894886
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,5.0,514,1.0,200.0,189.0,0.945,0.3080145159993341,0.3259412867717821
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.45364989188837695,0.45364989188837695
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,0.1,256,1.0,200.0,2.0,0.01,0.0009687978860358537,0.09687978860358537
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,0.1,514,1.0,200.0,102.0,0.51,0.0619665144867858,0.12150296958193293
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,199.0,0.995,0.14121715030293927,0.14192678422405958
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,0.5,256,1.0,200.0,62.0,0.31,0.04965019801557094,0.16016192908248691
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,0.5,514,1.0,200.0,186.0,0.93,0.24971802497378853,0.2685140053481597
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.37936587691761814,0.37936587691761814
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0013734528978503152,0.13734528978503152
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,5.0,256,1.0,200.0,99.0,0.495,0.08022160324839928,0.1620638449462612
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,5.0,514,1.0,200.0,198.0,0.99,0.256994981446737,0.2595908903502394
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.35533722359453324,0.35533722359453324
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,1.0,0.005,0.00012386443649509593,0.024772887299019185
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,0.5,256,1.0,200.0,70.0,0.35,0.06156753333845993,0.17590723810988554
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,0.5,514,1.0,200.0,197.0,0.985,0.22573304672398004,0.22917060581114723
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.285809153935622,0.285809153935622
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,5.0,256,1.0,200.0,92.0,0.46,0.09875153316105921,0.21467724600230267
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,5.0,514,1.0,200.0,197.0,0.985,0.3304973563333541,0.335530310998329
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4185809881922924,0.4185809881922924
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,41.0,0.205,0.010904281271116933,0.05319161595666796
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,0.5,128,1.0,200.0,2.0,0.01,0.0012794068729736318,0.1279406872973632
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,0.5,256,1.0,200.0,29.0,0.145,0.024122541684688203,0.16636235644612551
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,0.5,514,1.0,200.0,183.0,0.915,0.19004418419693664,0.20769856196386519
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.2762836864574283,0.2762836864574283
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,5.0,128,1.0,200.0,4.0,0.02,0.004095287746021206,0.20476438730106034
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,5.0,256,1.0,200.0,93.0,0.465,0.11064469501897749,0.23794558068597313
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,5.0,514,1.0,200.0,195.0,0.975,0.3020037098867289,0.3097473947556194
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.40687270654609053,0.40687270654609053
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,0.1,514,1.0,200.0,14.0,0.07,0.0029134179995037616,0.04162025713576802
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,147.0,0.735,0.0446138559076571,0.06069912368388721
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,0.5,256,1.0,200.0,26.0,0.13,0.01832687883137735,0.14097599101059502
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,0.5,514,1.0,200.0,177.0,0.885,0.1785165008679302,0.20171356030274598
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.3041943531196156,0.3041943531196156
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0016639098773044104,0.16639098773044103
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,5.0,256,1.0,200.0,97.0,0.485,0.09842443951770777,0.2029369886963047
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,5.0,514,1.0,200.0,199.0,0.995,0.2881974012267967,0.289645629373665
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.3935439046341089,0.3935439046341089
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,5.0,0.025,0.000576959053816317,0.02307836215265268
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,0.5,256,1.0,200.0,54.0,0.27,0.06210914786443457,0.2300338809793873
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,0.5,514,1.0,200.0,189.0,0.945,0.26712791685996895,0.28267504429626344
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.35415251668027176,0.35415251668027176
