semantic_id,dataset,condition,alpha,J,traffic_counts,simplex_certified,simplex_risk_bound,simplex_coverage_lcb,bounded_certified,bounded_risk_bound,bounded_coverage_lcb,gain
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.3,5,185|201|206|168|240,1,0.293019047322293,0.5345576015043493,1,0.2687972003916831,0.567289633702061,0
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,0.05,5,203|193|195|215|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,0.1,5,203|193|195|215|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,0.15,5,203|193|195|215|194,1,0.133096995529086,0.09731047765897691,1,0.1459963236927149,0.3537444386158397,0
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,0.2,5,203|193|195|215|194,1,0.17820027084178025,0.33646534015006613,1,0.17786599795522018,0.4428131715665583,0
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,0.25,5,203|193|195|215|194,1,0.23200752589640036,0.48950959928433835,1,0.21119046586966383,0.5043233250209397,0
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,0.3,5,203|193|195|215|194,1,0.26608432758502965,0.5562732531803791,1,0.2458666467806518,0.5688493190997015,0
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.05,5,199|215|185|204|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,5,199|215|185|204|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.15,5,199|215|185|204|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.2,5,199|215|185|204|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.25,5,199|215|185|204|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.3,5,199|215|185|204|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.05,5,208|216|207|184|185,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.1,5,208|216|207|184|185,0,,0.0,1,0.09169612169004944,0.19883202090266927,1
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.15,5,208|216|207|184|185,1,0.136475442693587,0.2274671239383013,1,0.13612715389676405,0.26044232546885965,0
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.2,5,208|216|207|184|185,1,0.16905352591345132,0.24750474988909962,1,0.1583027924920204,0.2871496680157673,0
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.25,5,208|216|207|184|185,1,0.2273830489308732,0.29911446741951175,1,0.22492069576234103,0.3793343645315903,0
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.3,5,208|216|207|184|185,1,0.25345732753205885,0.31774156327905306,1,0.29871862083397804,0.4818199979537472,0
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,0.05,5,216|196|193|199|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,0.1,5,216|196|193|199|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,0.15,5,216|196|193|199|196,1,0.13481089338663332,0.11429096820363398,1,0.13061605248364475,0.22008565892223805,0
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,0.2,5,216|196|193|199|196,1,0.15289139038528984,0.19858757781503497,1,0.19986099879629698,0.4071096845542721,0
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,0.25,5,216|196|193|199|196,1,0.23438138212515888,0.39890900318559075,1,0.2337092988432134,0.4873509493689706,0
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,0.3,5,216|196|193|199|196,1,0.25235997189154924,0.4333784682019667,1,0.2680774763836419,0.5587335897309046,0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.05,5,196|194|181|208|221,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,5,196|194|181|208|221,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.15,5,196|194|181|208|221,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.2,5,196|194|181|208|221,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.25,5,196|194|181|208|221,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.3,5,196|194|181|208|221,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.05,5,209|212|207|180|192,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.1,5,209|212|207|180|192,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.15,5,209|212|207|180|192,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.2,5,209|212|207|180|192,1,0.19530161721324155,0.0889210237552595,1,0.18237781100906203,0.2550167285760357,0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.25,5,209|212|207|180|192,1,0.21761969080280325,0.3102789480589795,1,0.2489104368395677,0.46925112822343995,0
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.3,5,209|212|207|180|192,1,0.25743926783007426,0.3741924333422624,1,0.27968668884627274,0.569406319400565,0
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,0.05,5,194|206|209|194|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,0.1,5,194|206|209|194|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,0.15,5,194|206|209|194|197,0,,0.0,1,0.12467971603893198,0.3010548037224603,1
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,0.2,5,194|206|209|194|197,1,0.17514830645853888,0.3722974188689161,1,0.19097053596565305,0.46703320630057665,0
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,0.25,5,194|206|209|194|197,1,0.20371393473353305,0.4180235930891458,1,0.23810458610708196,0.5511467749997973,0
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,0.3,5,194|206|209|194|197,1,0.23937760269662922,0.46619345269764023,1,0.2848258177107551,0.6639131136523289,0
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.05,5,210|204|176|213|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.1,5,210|204|176|213|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.15,5,210|204|176|213|197,0,,0.0,1,0.14441117586233745,0.158459067556369,1
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.2,5,210|204|176|213|197,1,0.18478555890555598,0.19142066384342218,1,0.1937757985519788,0.25778665819844704,0
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.25,5,210|204|176|213|197,1,0.19011150720164174,0.20038274402350836,1,0.2141271885321889,0.2967621284878534,0
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,d0.1,0.3,5,210|204|176|213|197,1,0.2636915104376984,0.3102789480589795,1,0.2988401548270595,0.45283890722026127,0
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.05,5,206|187|190|223|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.1,5,206|187|190|223|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.15,5,206|187|190|223|194,1,0.1403560180331747,0.12804566180103333,1,0.1357771055294475,0.3030998484102022,0
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.2,5,206|187|190|223|194,1,0.17117844916335273,0.3628358945728069,1,0.15045027401770594,0.36667490759367993,0
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.25,5,206|187|190|223|194,1,0.15715211117484976,0.2787404050214185,1,0.24116731689029974,0.5545869266067012,0
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,d0.5,0.3,5,206|187|190|223|194,1,0.2984044454870089,0.6000523258817588,1,0.2766959011536703,0.6174709670669122,0
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,0.05,5,201|201|211|204|183,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,0.1,5,201|201|211|204|183,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,0.15,5,201|201|211|204|183,1,0.13940700917763446,0.34586259737954356,1,0.13457892466920407,0.3735643948830134,0
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,0.2,5,201|201|211|204|183,1,0.161075740414476,0.410367196520659,1,0.19827314900975765,0.5167872441494191,0
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,0.25,5,201|201|211|204|183,1,0.18913883480245733,0.47589309911721217,1,0.23978951617054933,0.6097258047312459,0
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,d5,0.3,5,201|201|211|204|183,1,0.23776717980121015,0.5365271038837238,1,0.2839557487093003,0.6827549884555384,0
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.05,5,189|172|214|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.1,5,189|172|214|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.15,5,189|172|214|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.2,5,189|172|214|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.25,5,189|172|214|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,d0.1,0.3,5,189|172|214|201|224,0,,0.0,1,0.28276073258026,0.08049475761326563,1
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,d0.5,0.05,5,210|201|177|213|199,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,d0.5,0.1,5,210|201|177|213|199,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,d0.5,0.15,5,210|201|177|213|199,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,d0.5,0.2,5,210|201|177|213|199,1,0.170371502950641,0.2676802640594055,1,0.1964333138096642,0.4351398388312846,0
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,d0.5,0.25,5,210|201|177|213|199,1,0.19411454438742662,0.3515120946282726,1,0.23040556610077967,0.5467543053578041,0
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,d0.5,0.3,5,210|201|177|213|199,1,0.2146248703486907,0.452650783246098,1,0.2623614421819731,0.6102084762405865,0
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,d5,0.05,5,197|223|206|178|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,d5,0.1,5,197|223|206|178|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,d5,0.15,5,197|223|206|178|196,1,0.1497975248981964,0.2220274410637826,1,0.14272683465467928,0.3540143853571375,0
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,d5,0.2,5,197|223|206|178|196,1,0.16192893128609376,0.3704033055002117,1,0.19888347687114288,0.5224947977916328,0
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,d5,0.25,5,197|223|206|178|196,1,0.2408158329449094,0.550339583336892,1,0.2295964014004408,0.6146035080701165,0
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,d5,0.3,5,197|223|206|178|196,1,0.27148850438257316,0.6382583121139005,1,0.25484413648784215,0.6760152700624423,0
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,d0.1,0.05,5,194|198|203|193|212,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,d0.1,0.1,5,194|198|203|193|212,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,d0.1,0.15,5,194|198|203|193|212,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,d0.1,0.2,5,194|198|203|193|212,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,d0.1,0.25,5,194|198|203|193|212,0,,0.0,1,0.24589676440575126,0.2853446613050693,1
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,d0.1,0.3,5,194|198|203|193|212,1,0.28028396171981945,0.3628358945728069,1,0.2757666145827743,0.37731139070463204,0
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,d0.5,0.05,5,181|211|183|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,d0.5,0.1,5,181|211|183|201|224,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,d0.5,0.15,5,181|211|183|201|224,0,,0.0,1,0.14766602475307536,0.27291680434215027,1
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,d0.5,0.2,5,181|211|183|201|224,1,0.13271565483764955,0.17715528197822153,1,0.19901329104862264,0.4533771917028361,0
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,d0.5,0.25,5,181|211|183|201|224,1,0.24791633818928277,0.5207967568756722,1,0.23301735232989595,0.5414556955336707,0
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,d0.5,0.3,5,181|211|183|201|224,1,0.2754895044624027,0.5980519563630307,1,0.26049203482519,0.6218884436770845,0
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,d5,0.05,5,188|200|203|201|208,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,d5,0.1,5,188|200|203|201|208,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,d5,0.15,5,188|200|203|201|208,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,d5,0.2,5,188|200|203|201|208,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,d5,0.25,5,188|200|203|201|208,1,0.24200365185739692,0.34210089748816414,1,0.24257262696890255,0.4964390820344953,0
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,d5,0.3,5,188|200|203|201|208,1,0.27122554415907824,0.5681662239123972,1,0.2644052084924121,0.5895216650157314,0
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,d0.1,0.05,5,185|192|195|221|207,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,d0.1,0.1,5,185|192|195|221|207,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,d0.1,0.15,5,185|192|195|221|207,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,d0.1,0.2,5,185|192|195|221|207,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,d0.1,0.25,5,185|192|195|221|207,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,d0.1,0.3,5,185|192|195|221|207,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,d0.5,0.05,5,193|190|199|199|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,d0.5,0.1,5,193|190|199|199|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,d0.5,0.15,5,193|190|199|199|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,d0.5,0.2,5,193|190|199|199|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,d0.5,0.25,5,193|190|199|199|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,d0.5,0.3,5,193|190|199|199|219,0,,0.0,1,0.2542399037636743,0.19639447959214723,1
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,d5,0.05,5,180|220|213|202|185,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,d5,0.1,5,180|220|213|202|185,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,d5,0.15,5,180|220|213|202|185,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,d5,0.2,5,180|220|213|202|185,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,d5,0.25,5,180|220|213|202|185,1,0.2466301831310182,0.34774483898291636,1,0.217510647803271,0.37517468610856614,0
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,d5,0.3,5,180|220|213|202|185,1,0.254707543177488,0.44300369806615597,1,0.2947117875580318,0.6060579778780097,0
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,d0.1,0.05,5,215|179|189|195|222,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,d0.1,0.1,5,215|179|189|195|222,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,d0.1,0.15,5,215|179|189|195|222,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,d0.1,0.2,5,215|179|189|195|222,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,d0.1,0.25,5,215|179|189|195|222,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,d0.1,0.3,5,215|179|189|195|222,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,d0.5,0.05,5,202|200|182|201|215,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,d0.5,0.1,5,202|200|182|201|215,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,d0.5,0.15,5,202|200|182|201|215,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,d0.5,0.2,5,202|200|182|201|215,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,d0.5,0.25,5,202|200|182|201|215,0,,0.0,1,0.24664171889797484,0.18375590450384896,1
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,d0.5,0.3,5,202|200|182|201|215,1,0.298831719597118,0.2274671239383013,1,0.27183404263586264,0.26993210261658235,0
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,d5,0.05,5,214|196|207|193|190,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,d5,0.1,5,214|196|207|193|190,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,d5,0.15,5,214|196|207|193|190,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,d5,0.2,5,214|196|207|193|190,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,d5,0.25,5,214|196|207|193|190,0,,0.0,1,0.2196364417214449,0.06927323798277207,1
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,d5,0.3,5,214|196|207|193|190,1,0.2869346801583983,0.08226388471076324,1,0.29742563466858785,0.4719047107700197,0
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,d0.1,0.05,5,208|201|188|200|203,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,d0.1,0.1,5,208|201|188|200|203,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,d0.1,0.15,5,208|201|188|200|203,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,d0.1,0.2,5,208|201|188|200|203,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,d0.1,0.25,5,208|201|188|200|203,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,d0.1,0.3,5,208|201|188|200|203,0,,0.0,1,0.2974750180726647,0.23128336164824687,1
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,d0.5,0.05,5,209|184|207|209|191,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,d0.5,0.1,5,209|184|207|209|191,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,d0.5,0.15,5,209|184|207|209|191,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,d0.5,0.2,5,209|184|207|209|191,1,0.1988852858875567,0.06911340878955945,1,0.1774889821823743,0.08052838162138695,0
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,d0.5,0.25,5,209|184|207|209|191,1,0.22355273862857117,0.13497382023620932,1,0.23245900019182147,0.29117462281467227,0
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,d0.5,0.3,5,209|184|207|209|191,1,0.2578451333752711,0.18963242955894527,1,0.2831976169902168,0.4537479401795515,0
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,d5,0.05,5,198|200|197|208|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,d5,0.1,5,198|200|197|208|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,d5,0.15,5,198|200|197|208|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,d5,0.2,5,198|200|197|208|197,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,d5,0.25,5,198|200|197|208|197,1,0.24202630670688016,0.15067502031936403,1,0.24516060779496662,0.35480756935292435,0
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,d5,0.3,5,198|200|197|208|197,1,0.28500290480723106,0.2621646425155734,1,0.2790782600410944,0.5053353446171508,0
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,d0.1,0.05,5,193|195|209|192|211,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,d0.1,0.1,5,193|195|209|192|211,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,d0.1,0.15,5,193|195|209|192|211,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,d0.1,0.2,5,193|195|209|192|211,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,d0.1,0.25,5,193|195|209|192|211,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,d0.1,0.3,5,193|195|209|192|211,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,d0.5,0.05,5,197|207|193|207|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,d0.5,0.1,5,197|207|193|207|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,d0.5,0.15,5,197|207|193|207|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,d0.5,0.2,5,197|207|193|207|196,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,d0.5,0.25,5,197|207|193|207|196,0,,0.0,1,0.23064811380923278,0.11692493699451674,1
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,d0.5,0.3,5,197|207|193|207|196,1,0.2629629167021072,0.13671084543802253,1,0.2651219706971798,0.3536928672206829,0
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,d5,0.05,5,214|202|203|187|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,d5,0.1,5,214|202|203|187|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,d5,0.15,5,214|202|203|187|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,d5,0.2,5,214|202|203|187|194,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,d5,0.25,5,214|202|203|187|194,0,,0.0,1,0.2261573454633685,0.20793521600629494,1
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,d5,0.3,5,214|202|203|187|194,1,0.2933714295236956,0.22928279448700853,1,0.23586829837089163,0.25050602920729764,0
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,d0.1,0.05,5,216|179|193|212|200,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,d0.1,0.1,5,216|179|193|212|200,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,d0.1,0.15,5,216|179|193|212|200,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,d0.1,0.2,5,216|179|193|212|200,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,d0.1,0.25,5,216|179|193|212|200,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,d0.1,0.3,5,216|179|193|212|200,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,d0.5,0.05,5,179|189|196|217|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,d0.5,0.1,5,179|189|196|217|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,d0.5,0.15,5,179|189|196|217|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,d0.5,0.2,5,179|189|196|217|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,d0.5,0.25,5,179|189|196|217|219,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,d0.5,0.3,5,179|189|196|217|219,0,,0.0,1,0.2824413441496828,0.20786292153949726,1
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,d5,0.05,5,207|214|169|206|204,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,d5,0.1,5,207|214|169|206|204,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,d5,0.15,5,207|214|169|206|204,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,d5,0.2,5,207|214|169|206|204,0,,0.0,0,,0.0,0
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,d5,0.25,5,207|214|169|206|204,0,,0.0,0,,0.0,0
