semantic_id,dataset,condition,d,arm,alpha,J,M,delta_r,delta_c,legacy_eps_c,theorem_eps_c,holm_min_iut_pvalue,holm_n_risk_rejected,legacy_n_certified_candidates,theorem_n_certified_candidates,coverage_allocation_change,legacy_certified,legacy_selected_index,legacy_selected_score,legacy_selected_gamma,legacy_coverage_lcb,legacy_selected_iut_pvalue,theorem_certified,theorem_selected_index,theorem_selected_score,theorem_selected_gamma,theorem_coverage_lcb,theorem_selected_iut_pvalue,archive_convention_holm_reported_pvalue,selection_changed,certification_transition,archive_available,archive_holm_match,archive_simultaneous_match,archive_match_all
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5274780541995743,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5274780541995743,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.17036889104785774,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.17036889104785774,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.025161931276112274,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.025161931276112274,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.003841287746262783,1,1,1,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.34851963685043785,0.003841287746262783,1,9.0,margin,0.5,0.3590576379982162,0.003841287746262783,0.003841287746262783,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.0310534392262134e-05,7,7,7,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.5431383204877522,0.00721269888360688,1,6.0,energy,0.7,0.554294420171249,0.00721269888360688,0.00721269888360688,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.697168269520048e-08,9,9,9,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.6294005840413011,0.000772420022328653,1,6.0,energy,0.7,0.6402799718699742,0.000772420022328653,0.000772420022328653,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8613676217993795,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8613676217993795,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4593829223240161,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4593829223240161,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.21844102050460334,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.21844102050460334,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0305927559805926,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0305927559805926,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.006089638077667922,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.006089638077667922,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,9.776471551142921e-05,3,3,3,delta_c/(M J) -> delta_c/M,1,1.0,proser,0.5,0.1829966518151629,0.0037278725521426572,1,1.0,proser,0.5,0.19142066384342218,0.0037278725521426572,0.0037278725521426572,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6302494097246094,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6302494097246094,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3456575045761132,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3456575045761132,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.07425108623606395,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.07425108623606395,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.03984496719921268,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.03984496719921268,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.007277903541234111,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.007277903541234111,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00010831621075475936,1,1,1,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.2059575451247134,0.00010831621075475936,1,5.0,energy,0.5,0.21479193734703372,0.00010831621075475936,0.00010831621075475936,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5883086108947706,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5883086108947706,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.151066460705005,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.151066460705005,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0026978157946293156,1,1,1,delta_c/(M J) -> delta_c/M,1,0.0,proser,0.3,0.15167988187265882,0.0026978157946293156,1,0.0,proser,0.3,0.15946069672391058,0.0026978157946293156,0.0026978157946293156,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,7.313174585281822e-05,6,6,6,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.3786355563024496,0.0003829492588342126,1,5.0,energy,0.5,0.38938481903778915,0.0003829492588342126,0.0003829492588342126,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,8.178329131239473e-08,9,9,9,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.5550433239198196,0.0027155915686896794,1,6.0,energy,0.7,0.5661816704747643,0.0027155915686896794,0.0027155915686896794,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,5.008899140325969e-13,9,9,9,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.6192525721235527,4.89823098417523e-05,1,6.0,energy,0.7,0.6301827580129634,4.89823098417523e-05,4.89823098417523e-05,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7169718448170848,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7169718448170848,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.22708507093949332,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.22708507093949332,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.015558832380790363,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.015558832380790363,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00032664116320850435,3,3,3,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.11932776839099495,0.00032664116320850435,1,8.0,margin,0.3,0.126318742423585,0.00032664116320850435,0.00032664116320850435,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,7.834997385454263e-06,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.27812967937589567,0.0009018623306638941,1,9.0,margin,0.5,0.2879860011542096,0.0009018623306638941,0.0009018623306638941,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.9435457764639047e-08,8,8,8,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.38810256557296663,0.004331896772387319,1,10.0,margin,0.7,0.39890900318559075,0.004331896772387319,0.004331896772387319,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8290474644964009,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8290474644964009,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5459369415677289,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5459369415677289,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.19967950866370626,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.19967950866370626,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.005878405677384913,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.005878405677384913,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0005929842409568157,4,4,4,delta_c/(M J) -> delta_c/M,1,2.0,proser,0.7,0.4052093100505594,0.005367851757151906,1,2.0,proser,0.7,0.4161081767876864,0.005367851757151906,0.005367851757151906,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,3.5597251931424335e-06,8,8,8,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.5372010061711869,0.001008805031292556,1,6.0,energy,0.7,0.5483635744519684,0.001008805031292556,0.001008805031292556,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6357887494542805,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6357887494542805,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.12896322065929142,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.12896322065929142,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.009274116350941417,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.009274116350941417,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.73309099888292e-05,2,2,2,delta_c/(M J) -> delta_c/M,1,4.0,energy,0.3,0.15858753442168752,1.73309099888292e-05,1,4.0,energy,0.3,0.16651941981501164,1.73309099888292e-05,1.73309099888292e-05,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,3.1512599615241466e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.4071152851100888,6.232861521631985e-05,1,5.0,energy,0.5,0.4180235930891458,6.232861521631985e-05,6.232861521631985e-05,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,4.289818719016532e-10,9,9,9,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.615202493319756,0.0018646941292986346,1,6.0,energy,0.7,0.6261515527268808,0.0018646941292986346,0.0018646941292986346,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8645761402602192,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8645761402602192,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.848034689428045,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.848034689428045,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6504591137069409,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6504591137069409,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.37771176574724774,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.37771176574724774,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.13513366716560732,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.13513366716560732,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.07949218300792622,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.07949218300792622,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.9497470218274944,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.9497470218274944,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7857377609533901,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7857377609533901,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4413206124298259,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4413206124298259,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.11422622544369827,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.11422622544369827,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.009635007790589742,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.009635007790589742,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,7.002260629457489e-05,3,3,3,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.21664275072322942,0.00011408774075792602,1,5.0,energy,0.5,0.2256526695418269,0.00011408774075792602,0.00011408774075792602,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5145695221630201,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5145695221630201,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.1483753806574913,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.1483753806574913,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.023347913292991893,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.023347913292991893,0,0->0,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00027629934627976434,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.30941605748108497,0.0015359866064301446,1,9.0,margin,0.5,0.3196096406194151,0.0015359866064301446,0.0015359866064301446,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.3481952821085368e-06,9,9,9,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.5431383204877522,0.002187814890026281,1,6.0,energy,0.7,0.554294420171249,0.002187814890026281,0.002187814890026281,0,1->1,1,1.0,1.0,1.0
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.6207034177995366e-10,9,9,9,delta_c/(M J) -> delta_c/M,1,2.0,proser,0.7,0.6192525721235527,0.0039878605343912936,1,2.0,proser,0.7,0.6301827580129634,0.0039878605343912936,0.0039878605343912936,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed0,officehome,frozen,,convnext_frozen_linear,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.2060305497247933,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2060305497247933,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed0,officehome,frozen,,convnext_frozen_linear,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.03815204244769456,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.03815204244769456,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed0,officehome,frozen,,convnext_frozen_linear,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0034029415762067156,1,1,1,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.04780460000764661,0.0034029415762067156,1,9.0,margin,0.5,0.05067044702917714,0.0034029415762067156,0.0034029415762067156,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed0,officehome,frozen,,convnext_frozen_linear,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0005030488635692983,6,6,6,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.1626439899305233,0.003531707189770472,1,2.0,msp,0.7,0.1677303881607597,0.003531707189770472,0.003531707189770472,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed0,officehome,frozen,,convnext_frozen_linear,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,5.37372835361928e-06,8,8,8,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.2015170149905145,0.0010287854333067314,1,2.0,msp,0.7,0.20706670062685723,0.0010287854333067314,0.0010287854333067314,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed0,officehome,frozen,,convnext_frozen_linear,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.8227346525959526e-09,7,7,7,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.23707284469905188,0.0016619177711343425,1,2.0,msp,0.7,0.24297335929489078,0.0016619177711343425,0.0016619177711343425,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed1,officehome,frozen,,convnext_frozen_linear,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.2919890243387728,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2919890243387728,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed1,officehome,frozen,,convnext_frozen_linear,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.12097872674646175,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.12097872674646175,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed1,officehome,frozen,,convnext_frozen_linear,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.01667066227642362,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.01667066227642362,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed1,officehome,frozen,,convnext_frozen_linear,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0013132652179259794,6,6,6,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.1560703503885634,0.0057546739621094235,1,2.0,msp,0.7,0.16106871163331546,0.0057546739621094235,0.0057546739621094235,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed1,officehome,frozen,,convnext_frozen_linear,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.4165704169015111e-05,8,8,8,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.19865277408716858,0.002444332831002108,1,2.0,msp,0.7,0.20417137204846872,0.002444332831002108,0.002444332831002108,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed1,officehome,frozen,,convnext_frozen_linear,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.697168269520048e-08,7,7,7,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.24481330788449715,0.005638229106635953,1,10.0,margin,0.7,0.25078221255412886,0.005638229106635953,0.005638229106635953,0,1->1,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed2,officehome,frozen,,convnext_frozen_linear,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.23782688525533252,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.23782688525533252,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed2,officehome,frozen,,convnext_frozen_linear,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.042391158275216174,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.042391158275216174,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed2,officehome,frozen,,convnext_frozen_linear,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0044638615205441455,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0044638615205441455,0,0->0,1,1.0,1.0,1.0
officehome_convnext_frozen__split00__seed2,officehome,frozen,,convnext_frozen_linear,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0005957729664670251,8,8,8,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.15513290284244194,0.004616268751960258,1,2.0,msp,0.7,0.16011845506598857,0.004616268751960258,0.004616268751960258,0,1->1,1,1.0,1.0,1.0
