semantic_id,dataset,condition,arm,split,repetition,alpha,delta_r,delta_c,J,M,procedure,certified,effective_certified_coverage,coverage_lcb,risk_ucb,holm_raw_pvalue,holm_adjusted_pvalue,selected_candidate_index,selected_score,selected_slot,selected_gamma,selected_threshold
officehome_convnext_full__split02__seed2,officehome,full,convnext_full_ft,2,2,0.2,0.05,0.05,4,12,S,1,0.1988031527509639,0.1988031527509639,0.19577877390945986,,,9.0,margin,margin,0.5,0.9818438435826894
officehome_convnext_full__split02__seed2,officehome,full,convnext_full_ft,2,2,0.2,0.05,0.05,4,12,B,1,0.1595190873222581,0.1595190873222581,0.19998927753977302,,,5.0,energy,energy,0.5,8.982643276799033
officehome_convnext_full__split02__seed3,officehome,full,convnext_full_ft,2,3,0.2,0.05,0.05,4,12,H,1,0.2215804386701105,0.2215804386701105,,0.0048630886541017855,0.038904709232814284,9.0,margin,margin,0.5,0.9757240019928812
officehome_convnext_full__split02__seed3,officehome,full,convnext_full_ft,2,3,0.2,0.05,0.05,4,12,S,1,0.1561254329464772,0.1561254329464772,0.16762089452784018,,,5.0,energy,energy,0.5,9.088499961602547
officehome_convnext_full__split02__seed3,officehome,full,convnext_full_ft,2,3,0.2,0.05,0.05,4,12,B,1,0.1495426394237214,0.1495426394237214,0.18534125807104584,,,5.0,energy,energy,0.5,9.088499961602547
officehome_convnext_full__split02__seed4,officehome,full,convnext_full_ft,2,4,0.2,0.05,0.05,4,12,H,1,0.2039795857797134,0.2039795857797134,,0.0044398220188664695,0.035518576150931756,9.0,margin,margin,0.5,0.9814619350831848
officehome_convnext_full__split02__seed4,officehome,full,convnext_full_ft,2,4,0.2,0.05,0.05,4,12,S,1,0.1730929383965536,0.1730929383965536,0.18741541869716483,,,5.0,energy,energy,0.5,9.126433043243011
officehome_convnext_full__split02__seed4,officehome,full,convnext_full_ft,2,4,0.2,0.05,0.05,4,12,B,1,0.161187841008131,0.161187841008131,0.17462567337684815,,,8.0,margin,margin,0.3,0.987815761970576
officehome_convnext_full__split03__seed0,officehome,full,convnext_full_ft,3,0,0.2,0.05,0.05,4,12,H,1,0.1425659097793796,0.1425659097793796,,0.0005519608776353972,0.006623530531624766,5.0,energy,energy,0.5,9.302500988566123
officehome_convnext_full__split03__seed0,officehome,full,convnext_full_ft,3,0,0.2,0.05,0.05,4,12,S,1,0.1425659097793796,0.1425659097793796,0.17509815490084785,,,5.0,energy,energy,0.5,9.302500988566123
officehome_convnext_full__split03__seed0,officehome,full,convnext_full_ft,3,0,0.2,0.05,0.05,4,12,B,1,0.1363835491907045,0.1363835491907045,0.19207451667133107,,,5.0,energy,energy,0.5,9.302500988566123
officehome_convnext_full__split03__seed1,officehome,full,convnext_full_ft,3,1,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split03__seed1,officehome,full,convnext_full_ft,3,1,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split03__seed1,officehome,full,convnext_full_ft,3,1,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split03__seed2,officehome,full,convnext_full_ft,3,2,0.2,0.05,0.05,4,12,H,1,0.1218338897745073,0.1218338897745073,,0.003501783889212385,0.038519622781336235,9.0,margin,margin,0.5,0.9902856234046672
officehome_convnext_full__split03__seed2,officehome,full,convnext_full_ft,3,2,0.2,0.05,0.05,4,12,S,1,0.1218338897745073,0.1218338897745073,0.19733746637016764,,,9.0,margin,margin,0.5,0.9902856234046672
officehome_convnext_full__split03__seed2,officehome,full,convnext_full_ft,3,2,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split03__seed3,officehome,full,convnext_full_ft,3,3,0.2,0.05,0.05,4,12,H,1,0.1218338897745073,0.1218338897745073,,0.0005166091170910324,0.0061993094050923885,5.0,energy,energy,0.5,9.452619120293049
officehome_convnext_full__split03__seed3,officehome,full,convnext_full_ft,3,3,0.2,0.05,0.05,4,12,S,1,0.1218338897745073,0.1218338897745073,0.1836675096702592,,,5.0,energy,energy,0.5,9.452619120293049
officehome_convnext_full__split03__seed3,officehome,full,convnext_full_ft,3,3,0.2,0.05,0.05,4,12,B,1,0.1160860915816291,0.1160860915816291,0.19437047567961657,,,5.0,energy,energy,0.5,9.452619120293049
officehome_convnext_full__split03__seed4,officehome,full,convnext_full_ft,3,4,0.2,0.05,0.05,4,12,H,1,0.1202509626642195,0.1202509626642195,,0.0014573224937320583,0.01726751323292015,5.0,energy,energy,0.5,9.54915078071139
officehome_convnext_full__split03__seed4,officehome,full,convnext_full_ft,3,4,0.2,0.05,0.05,4,12,S,1,0.1202509626642195,0.1202509626642195,0.18455002837604795,,,5.0,energy,energy,0.5,9.54915078071139
officehome_convnext_full__split03__seed4,officehome,full,convnext_full_ft,3,4,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split04__seed0,officehome,full,convnext_full_ft,4,0,0.2,0.05,0.05,4,12,H,1,0.1284363562684166,0.1284363562684166,,2.7461159249850815e-05,0.00031850952036758975,0.0,msp,native,0.3,0.9928587605752384
officehome_convnext_full__split04__seed0,officehome,full,convnext_full_ft,4,0,0.2,0.05,0.05,4,12,S,1,0.1284363562684166,0.1284363562684166,0.14723793381544725,,,0.0,msp,native,0.3,0.9928587605752384
officehome_convnext_full__split04__seed0,officehome,full,convnext_full_ft,4,0,0.2,0.05,0.05,4,12,B,1,0.1223619137598126,0.1223619137598126,0.15775876512105919,,,0.0,msp,native,0.3,0.9928587605752384
officehome_convnext_full__split04__seed1,officehome,full,convnext_full_ft,4,1,0.2,0.05,0.05,4,12,H,1,0.1049663654793533,0.1049663654793533,,0.0038828274135018766,0.04271110154852064,8.0,margin,margin,0.3,0.9945218270918668
officehome_convnext_full__split04__seed1,officehome,full,convnext_full_ft,4,1,0.2,0.05,0.05,4,12,S,1,0.1049663654793533,0.1049663654793533,0.1987989634475283,,,8.0,margin,margin,0.3,0.9945218270918668
officehome_convnext_full__split04__seed1,officehome,full,convnext_full_ft,4,1,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split04__seed2,officehome,full,convnext_full_ft,4,2,0.2,0.05,0.05,4,12,H,1,0.1522929910657121,0.1522929910657121,,0.0038969686060492306,0.03507271745444308,5.0,energy,energy,0.5,9.240804993071002
officehome_convnext_full__split04__seed2,officehome,full,convnext_full_ft,4,2,0.2,0.05,0.05,4,12,S,1,0.1522929910657121,0.1522929910657121,0.19904171367688672,,,5.0,energy,energy,0.5,9.240804993071002
officehome_convnext_full__split04__seed2,officehome,full,convnext_full_ft,4,2,0.2,0.05,0.05,4,12,B,1,0.1323241109911369,0.1323241109911369,0.18448614679561842,,,1.0,msp,native,0.5,0.9929437818803888
officehome_convnext_full__split04__seed3,officehome,full,convnext_full_ft,4,3,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split04__seed3,officehome,full,convnext_full_ft,4,3,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split04__seed3,officehome,full,convnext_full_ft,4,3,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split04__seed4,officehome,full,convnext_full_ft,4,4,0.2,0.05,0.05,4,12,H,1,0.1557288176839,0.1557288176839,,0.0030122889501164813,0.03614746740139778,9.0,margin,margin,0.5,0.9888034196626618
officehome_convnext_full__split04__seed4,officehome,full,convnext_full_ft,4,4,0.2,0.05,0.05,4,12,S,1,0.1557288176839,0.1557288176839,0.19546824631902127,,,9.0,margin,margin,0.5,0.9888034196626618
officehome_convnext_full__split04__seed4,officehome,full,convnext_full_ft,4,4,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split05__seed0,officehome,full,convnext_full_ft,5,0,0.2,0.05,0.05,4,12,H,1,0.1531942631661961,0.1531942631661961,,9.228456126217328e-05,0.0011074147351460794,4.0,energy,energy,0.3,8.904297051335686
officehome_convnext_full__split05__seed0,officehome,full,convnext_full_ft,5,0,0.2,0.05,0.05,4,12,S,1,0.1531942631661961,0.1531942631661961,0.17028112056861627,,,4.0,energy,energy,0.3,8.904297051335686
officehome_convnext_full__split05__seed0,officehome,full,convnext_full_ft,5,0,0.2,0.05,0.05,4,12,B,1,0.1467244403781003,0.1467244403781003,0.1807202424352229,,,4.0,energy,energy,0.3,8.904297051335686
officehome_convnext_full__split05__seed1,officehome,full,convnext_full_ft,5,1,0.2,0.05,0.05,4,12,H,1,0.2137230973030752,0.2137230973030752,,0.0017638752489867434,0.01587487724088069,1.0,msp,native,0.5,0.9650143155586264
officehome_convnext_full__split05__seed1,officehome,full,convnext_full_ft,5,1,0.2,0.05,0.05,4,12,S,1,0.2137230973030752,0.2137230973030752,0.1901115072016416,,,1.0,msp,native,0.5,0.9650143155586264
officehome_convnext_full__split05__seed1,officehome,full,convnext_full_ft,5,1,0.2,0.05,0.05,4,12,B,1,0.1353884371976823,0.1353884371976823,0.1694946194988165,,,4.0,energy,energy,0.3,8.941124608528838
officehome_convnext_full__split05__seed2,officehome,full,convnext_full_ft,5,2,0.2,0.05,0.05,4,12,H,1,0.2188377887134499,0.2188377887134499,,0.0012329613358867857,0.009884329983777352,1.0,msp,native,0.5,0.9606718840483888
officehome_convnext_full__split05__seed2,officehome,full,convnext_full_ft,5,2,0.2,0.05,0.05,4,12,S,1,0.2188377887134499,0.2188377887134499,0.18831861874605876,,,1.0,msp,native,0.5,0.9606718840483888
officehome_convnext_full__split05__seed2,officehome,full,convnext_full_ft,5,2,0.2,0.05,0.05,4,12,B,1,0.1912042399688416,0.1912042399688416,0.19977693199153618,,,5.0,energy,energy,0.5,8.227235681014685
officehome_convnext_full__split05__seed3,officehome,full,convnext_full_ft,5,3,0.2,0.05,0.05,4,12,H,1,0.1967473216234004,0.1967473216234004,,6.0054759717604044e-05,0.0005404928374584364,1.0,msp,native,0.5,0.9746300165326484
officehome_convnext_full__split05__seed3,officehome,full,convnext_full_ft,5,3,0.2,0.05,0.05,4,12,S,1,0.1967473216234004,0.1967473216234004,0.16268472197106632,,,1.0,msp,native,0.5,0.9746300165326484
officehome_convnext_full__split05__seed3,officehome,full,convnext_full_ft,5,3,0.2,0.05,0.05,4,12,B,1,0.1895375219328769,0.1895375219328769,0.17233068087347736,,,1.0,msp,native,0.5,0.9746300165326484
officehome_convnext_full__split05__seed4,officehome,full,convnext_full_ft,5,4,0.2,0.05,0.05,4,12,H,1,0.1565114712277958,0.1565114712277958,,0.004283058162400624,0.04283058162400624,4.0,energy,energy,0.3,8.677420783382775
officehome_convnext_full__split05__seed4,officehome,full,convnext_full_ft,5,4,0.2,0.05,0.05,4,12,S,1,0.144927875264535,0.144927875264535,0.17539121838249905,,,0.0,msp,native,0.3,0.9859126782425444
officehome_convnext_full__split05__seed4,officehome,full,convnext_full_ft,5,4,0.2,0.05,0.05,4,12,B,1,0.1386181521393605,0.1386181521393605,0.19383473494989167,,,0.0,msp,native,0.3,0.9859126782425444
officehome_convnext_full__split06__seed0,officehome,full,convnext_full_ft,6,0,0.2,0.05,0.05,4,12,H,1,0.1119943231289148,0.1119943231289148,,0.0009752431698958853,0.011702918038750624,8.0,margin,margin,0.3,0.9891414134265664
officehome_convnext_full__split06__seed0,officehome,full,convnext_full_ft,6,0,0.2,0.05,0.05,4,12,S,1,0.1119943231289148,0.1119943231289148,0.18568144647410012,,,8.0,margin,margin,0.3,0.9891414134265664
officehome_convnext_full__split06__seed0,officehome,full,convnext_full_ft,6,0,0.2,0.05,0.05,4,12,B,1,0.1063319044336079,0.1063319044336079,0.19937951307272916,,,8.0,margin,margin,0.3,0.9891414134265664
officehome_convnext_full__split06__seed1,officehome,full,convnext_full_ft,6,1,0.2,0.05,0.05,4,12,H,1,0.1004805757441177,0.1004805757441177,,0.005192776900124896,0.046734992101124063,5.0,energy,energy,0.5,9.373219716270736
officehome_convnext_full__split06__seed1,officehome,full,convnext_full_ft,6,1,0.2,0.05,0.05,4,12,S,1,0.0810334992176106,0.0810334992176106,0.15889569294659223,,,8.0,margin,margin,0.3,0.9940713951985524
officehome_convnext_full__split06__seed1,officehome,full,convnext_full_ft,6,1,0.2,0.05,0.05,4,12,B,1,0.0762037375574289,0.0762037375574289,0.17303550633495524,,,8.0,margin,margin,0.3,0.9940713951985524
officehome_convnext_full__split06__seed2,officehome,full,convnext_full_ft,6,2,0.2,0.05,0.05,4,12,H,1,0.1353352086640805,0.1353352086640805,,0.0020747891255411127,0.020747891255411127,5.0,energy,energy,0.5,8.952653983751096
officehome_convnext_full__split06__seed2,officehome,full,convnext_full_ft,6,2,0.2,0.05,0.05,4,12,S,1,0.1353352086640805,0.1353352086640805,0.19495249177030766,,,5.0,energy,energy,0.5,8.952653983751096
officehome_convnext_full__split06__seed2,officehome,full,convnext_full_ft,6,2,0.2,0.05,0.05,4,12,B,1,0.0983009545922554,0.0983009545922554,0.18021004689594422,,,0.0,msp,native,0.3,0.9931284637254624
officehome_convnext_full__split06__seed3,officehome,full,convnext_full_ft,6,3,0.2,0.05,0.05,4,12,H,1,0.1778676403513252,0.1778676403513252,,0.002698294011348227,0.026593672660143213,1.0,msp,native,0.5,0.9808316637628914
officehome_convnext_full__split06__seed3,officehome,full,convnext_full_ft,6,3,0.2,0.05,0.05,4,12,S,1,0.1778676403513252,0.1778676403513252,0.19611194163200507,,,1.0,msp,native,0.5,0.9808316637628914
officehome_convnext_full__split06__seed3,officehome,full,convnext_full_ft,6,3,0.2,0.05,0.05,4,12,B,1,0.0746501962053597,0.0746501962053597,0.19952314480802458,,,8.0,margin,margin,0.3,0.9937540072204106
officehome_convnext_full__split06__seed4,officehome,full,convnext_full_ft,6,4,0.2,0.05,0.05,4,12,H,1,0.1830342896663305,0.1830342896663305,,0.001383362682168412,0.01383362682168412,1.0,msp,native,0.5,0.9787691463977668
officehome_convnext_full__split06__seed4,officehome,full,convnext_full_ft,6,4,0.2,0.05,0.05,4,12,S,1,0.1830342896663305,0.1830342896663305,0.19236756114636022,,,1.0,msp,native,0.5,0.9787691463977668
officehome_convnext_full__split06__seed4,officehome,full,convnext_full_ft,6,4,0.2,0.05,0.05,4,12,B,1,0.099901785392416,0.099901785392416,0.180704901444932,,,0.0,msp,native,0.3,0.9937413566789504
officehome_convnext_full__split07__seed0,officehome,full,convnext_full_ft,7,0,0.2,0.05,0.05,4,12,H,1,0.1694399143880217,0.1694399143880217,,0.001044808209033143,0.008358465672265144,9.0,margin,margin,0.5,0.9629631181732264
officehome_convnext_full__split07__seed0,officehome,full,convnext_full_ft,7,0,0.2,0.05,0.05,4,12,S,1,0.1694399143880217,0.1694399143880217,0.18457586528007008,,,9.0,margin,margin,0.5,0.9629631181732264
officehome_convnext_full__split07__seed0,officehome,full,convnext_full_ft,7,0,0.2,0.05,0.05,4,12,B,1,0.1516463065951756,0.1516463065951756,0.18815528471409854,,,1.0,msp,native,0.5,0.9754172756396652
officehome_convnext_full__split07__seed1,officehome,full,convnext_full_ft,7,1,0.2,0.05,0.05,4,12,H,1,0.192277578996074,0.192277578996074,,0.0023358934830677498,0.02102304134760975,1.0,msp,native,0.5,0.9687589892137703
officehome_convnext_full__split07__seed1,officehome,full,convnext_full_ft,7,1,0.2,0.05,0.05,4,12,S,1,0.192277578996074,0.192277578996074,0.1930058437760407,,,1.0,msp,native,0.5,0.9687589892137703
officehome_convnext_full__split07__seed1,officehome,full,convnext_full_ft,7,1,0.2,0.05,0.05,4,12,B,1,0.1405964204127281,0.1405964204127281,0.17389102081481145,,,8.0,margin,margin,0.3,0.9777312209918828
officehome_convnext_full__split07__seed2,officehome,full,convnext_full_ft,7,2,0.2,0.05,0.05,4,12,H,1,0.1726878885491085,0.1726878885491085,,0.001963344470402341,0.01963344470402341,1.0,msp,native,0.5,0.973846871995106
officehome_convnext_full__split07__seed2,officehome,full,convnext_full_ft,7,2,0.2,0.05,0.05,4,12,S,1,0.1726878885491085,0.1726878885491085,0.19052462370242818,,,1.0,msp,native,0.5,0.973846871995106
officehome_convnext_full__split07__seed2,officehome,full,convnext_full_ft,7,2,0.2,0.05,0.05,4,12,B,1,0.098822829286745,0.098822829286745,0.19307914742838905,,,0.0,msp,native,0.3,0.9916477673191354
officehome_convnext_full__split07__seed3,officehome,full,convnext_full_ft,7,3,0.2,0.05,0.05,4,12,H,1,0.1324799033603758,0.1324799033603758,,0.003485786951901956,0.03485786951901956,0.0,msp,native,0.3,0.9872946400402972
officehome_convnext_full__split07__seed3,officehome,full,convnext_full_ft,7,3,0.2,0.05,0.05,4,12,S,1,0.1324799033603758,0.1324799033603758,0.19737707764280177,,,0.0,msp,native,0.3,0.9872946400402972
officehome_convnext_full__split07__seed3,officehome,full,convnext_full_ft,7,3,0.2,0.05,0.05,4,12,B,1,0.1187533457769271,0.1187533457769271,0.19853005235101945,,,8.0,margin,margin,0.3,0.9838852116050564
officehome_convnext_full__split07__seed4,officehome,full,convnext_full_ft,7,4,0.2,0.05,0.05,4,12,H,1,0.1548882958028951,0.1548882958028951,,0.0013638728670490306,0.012274855803441275,9.0,margin,margin,0.5,0.9691202998076556
officehome_convnext_full__split07__seed4,officehome,full,convnext_full_ft,7,4,0.2,0.05,0.05,4,12,S,1,0.1548882958028951,0.1548882958028951,0.18547651279246757,,,9.0,margin,margin,0.5,0.9691202998076556
officehome_convnext_full__split07__seed4,officehome,full,convnext_full_ft,7,4,0.2,0.05,0.05,4,12,B,1,0.1003424103131881,0.1003424103131881,0.1527835627004105,,,4.0,energy,energy,0.3,9.333134322904256
officehome_convnext_full__split08__seed0,officehome,full,convnext_full_ft,8,0,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed0,officehome,full,convnext_full_ft,8,0,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed0,officehome,full,convnext_full_ft,8,0,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed1,officehome,full,convnext_full_ft,8,1,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed1,officehome,full,convnext_full_ft,8,1,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed1,officehome,full,convnext_full_ft,8,1,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed2,officehome,full,convnext_full_ft,8,2,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed2,officehome,full,convnext_full_ft,8,2,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed2,officehome,full,convnext_full_ft,8,2,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed3,officehome,full,convnext_full_ft,8,3,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed3,officehome,full,convnext_full_ft,8,3,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed3,officehome,full,convnext_full_ft,8,3,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed4,officehome,full,convnext_full_ft,8,4,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed4,officehome,full,convnext_full_ft,8,4,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split08__seed4,officehome,full,convnext_full_ft,8,4,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_full__split09__seed0,officehome,full,convnext_full_ft,9,0,0.2,0.05,0.05,4,12,H,1,0.1465784883860541,0.1465784883860541,,0.0005924249170338483,0.006516674087372332,0.0,msp,native,0.3,0.9910831836070187
officehome_convnext_full__split09__seed0,officehome,full,convnext_full_ft,9,0,0.2,0.05,0.05,4,12,S,1,0.1465784883860541,0.1465784883860541,0.18239627934458175,,,0.0,msp,native,0.3,0.9910831836070187
officehome_convnext_full__split09__seed0,officehome,full,convnext_full_ft,9,0,0.2,0.05,0.05,4,12,B,1,0.14016872635777,0.14016872635777,0.1951340021027586,,,0.0,msp,native,0.3,0.9910831836070187
officehome_convnext_full__split09__seed1,officehome,full,convnext_full_ft,9,1,0.2,0.05,0.05,4,12,H,1,0.1584218443306521,0.1584218443306521,,0.0001031391733264825,0.0011345309065913074,0.0,msp,native,0.3,0.9904498538985412
officehome_convnext_full__split09__seed1,officehome,full,convnext_full_ft,9,1,0.2,0.05,0.05,4,12,S,1,0.1584218443306521,0.1584218443306521,0.1690998418837839,,,0.0,msp,native,0.3,0.9904498538985412
officehome_convnext_full__split09__seed1,officehome,full,convnext_full_ft,9,1,0.2,0.05,0.05,4,12,B,1,0.1517842049476236,0.1517842049476236,0.18146551994903892,,,0.0,msp,native,0.3,0.9904498538985412
officehome_convnext_full__split09__seed2,officehome,full,convnext_full_ft,9,2,0.2,0.05,0.05,4,12,H,1,0.1584218443306521,0.1584218443306521,,0.000526675502004376,0.005793430522048136,0.0,msp,native,0.3,0.9887172318515508
officehome_convnext_full__split09__seed2,officehome,full,convnext_full_ft,9,2,0.2,0.05,0.05,4,12,S,1,0.1584218443306521,0.1584218443306521,0.1820641214481985,,,0.0,msp,native,0.3,0.9887172318515508
officehome_convnext_full__split09__seed2,officehome,full,convnext_full_ft,9,2,0.2,0.05,0.05,4,12,B,1,0.1517842049476236,0.1517842049476236,0.194350713003826,,,0.0,msp,native,0.3,0.9887172318515508
officehome_convnext_full__split09__seed3,officehome,full,convnext_full_ft,9,3,0.2,0.05,0.05,4,12,H,1,0.2065013989654125,0.2065013989654125,,0.0015733470365486442,0.014160123328937797,1.0,msp,native,0.5,0.97801808060376
officehome_convnext_full__split09__seed3,officehome,full,convnext_full_ft,9,3,0.2,0.05,0.05,4,12,S,1,0.2065013989654125,0.2065013989654125,0.19173831397957342,,,1.0,msp,native,0.5,0.97801808060376
officehome_convnext_full__split09__seed3,officehome,full,convnext_full_ft,9,3,0.2,0.05,0.05,4,12,B,1,0.1418224691321458,0.1418224691321458,0.17961087265843545,,,0.0,msp,native,0.3,0.9903740284045842
officehome_convnext_full__split09__seed4,officehome,full,convnext_full_ft,9,4,0.2,0.05,0.05,4,12,H,1,0.1943843147138157,0.1943843147138157,,0.00034570373379948596,0.0027656298703958877,9.0,margin,margin,0.5,0.9727451789518852
officehome_convnext_full__split09__seed4,officehome,full,convnext_full_ft,9,4,0.2,0.05,0.05,4,12,S,1,0.1943843147138157,0.1943843147138157,0.18042169574476574,,,9.0,margin,margin,0.5,0.9727451789518852
officehome_convnext_full__split09__seed4,officehome,full,convnext_full_ft,9,4,0.2,0.05,0.05,4,12,B,1,0.1871334877814463,0.1871334877814463,0.1917142543164232,,,9.0,margin,margin,0.5,0.9727451789518852
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,resnext29_8x64d,0,0,0.2,0.05,0.05,5,12,H,1,0.355312504879042,0.355312504879042,,0.0033057003126080887,0.03636270343868898,5.0,energy,energy,0.5,9.433801746687363
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,resnext29_8x64d,0,0,0.2,0.05,0.05,5,12,S,1,0.355312504879042,0.355312504879042,0.19753409202438488,,,5.0,energy,energy,0.5,9.433801746687363
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,resnext29_8x64d,0,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,resnext29_8x64d,0,0,0.2,0.05,0.05,5,12,H,1,0.4605533918313368,0.4605533918313368,,0.0038627969092562544,0.02703957836479378,5.0,energy,energy,0.5,11.649981167005455
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,resnext29_8x64d,0,0,0.2,0.05,0.05,5,12,S,1,0.4605533918313368,0.4605533918313368,0.1993027931688145,,,5.0,energy,energy,0.5,11.649981167005455
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,resnext29_8x64d,0,0,0.2,0.05,0.05,5,12,B,1,0.3693807695149954,0.3693807695149954,0.180427357990535,,,4.0,energy,energy,0.3,13.095320653755929
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,resnext29_8x64d,0,1,0.2,0.05,0.05,5,12,H,1,0.5813173659479489,0.5813173659479489,,0.0015111917744568889,0.009067150646741334,6.0,energy,energy,0.7,7.683833209965939
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,resnext29_8x64d,0,1,0.2,0.05,0.05,5,12,S,1,0.5813173659479489,0.5813173659479489,0.1919181072507461,,,6.0,energy,energy,0.7,7.683833209965939
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,resnext29_8x64d,0,1,0.2,0.05,0.05,5,12,B,1,0.5289431886579371,0.5289431886579371,0.1894363319679983,,,10.0,margin,margin,0.7,0.9291495595089968
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,resnext29_8x64d,0,1,0.2,0.05,0.05,5,12,H,1,0.3365040194473385,0.3365040194473385,,0.0013587655762920443,0.0122288901866284,5.0,energy,energy,0.5,13.003959314480277
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,resnext29_8x64d,0,1,0.2,0.05,0.05,5,12,S,1,0.3365040194473385,0.3365040194473385,0.1886728113999107,,,5.0,energy,energy,0.5,13.003959314480277
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,resnext29_8x64d,0,1,0.2,0.05,0.05,5,12,B,1,0.2382153856341757,0.2382153856341757,0.18268769987380212,,,4.0,energy,energy,0.3,14.587491092873258
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,resnext29_8x64d,0,2,0.2,0.05,0.05,5,12,H,1,0.4243399045782939,0.4243399045782939,,0.0003813643451918868,0.0034322791067269813,5.0,energy,energy,0.5,8.619486368619478
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,resnext29_8x64d,0,2,0.2,0.05,0.05,5,12,S,1,0.4243399045782939,0.4243399045782939,0.17969906347918857,,,5.0,energy,energy,0.5,8.619486368619478
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,resnext29_8x64d,0,2,0.2,0.05,0.05,5,12,B,1,0.4121037082192663,0.4121037082192663,0.19369750897986993,,,5.0,energy,energy,0.5,8.619486368619478
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,resnext29_8x64d,0,2,0.2,0.05,0.05,5,12,H,1,0.4460265139190825,0.4460265139190825,,0.007740580849848137,0.04644348509908882,6.0,energy,energy,0.7,12.300336403990269
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,resnext29_8x64d,0,2,0.2,0.05,0.05,5,12,S,1,0.3435450759692154,0.3435450759692154,0.1709199745897506,,,9.0,margin,margin,0.5,0.9999189376831056
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,resnext29_8x64d,0,2,0.2,0.05,0.05,5,12,B,1,0.3319101521901856,0.3319101521901856,0.18659056683593755,,,9.0,margin,margin,0.5,0.9999189376831056
