semantic_id,dataset,condition,d,arm,method,validity_status,alpha,delta_r,delta_c,J,selector_score,selector_gamma,selector_threshold,selector_proposal_feasible,selector_prop_coverage,selector_prop_risk,true_worst_client_risk,true_min_client_coverage,simulation_seed,B,ucb_coverage_count,empirical_ucb_coverage,certified_count,cert_rate,unsafe_certified_count,unsafe_cert_rate,unsafe_given_cert_rate,EffectiveCertCov,CondCertCov,effective_true_min_coverage,mean_ucb,ucb_q05,ucb_q50,ucb_q95
officehome_convnext_frozen__split02__seed4,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8271672373605323,1,0.41169789892106756,0.1986206896551724,0.23690205011389523,0.2769716088328076,1387440477,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3100486422592583,0.2755926545329084,0.308299884413431,0.3477991703677789
officehome_convnext_frozen__split02__seed4,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8271672373605323,1,0.41169789892106756,0.1986206896551724,0.23690205011389523,0.2769716088328076,1387440477,1000,603,0.603,0,0.0,0,0.0,,0.0,,0.0,0.23990546676455282,0.22129269051690928,0.23946372744805616,0.2588410249006059
officehome_convnext_frozen__split03__seed0,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8602589147873477,1,0.3979706877113867,0.19830028328611898,0.20202020202020202,0.24087591240875914,1312764753,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.25805033179204906,0.2265281896413071,0.25518706559334314,0.29706347319427046
officehome_convnext_frozen__split03__seed0,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8602589147873477,1,0.3979706877113867,0.19830028328611898,0.20202020202020202,0.24087591240875914,1312764753,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.274721479752488,0.24226866012940734,0.27260499125041315,0.3152800072676057
officehome_convnext_frozen__split03__seed0,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8602589147873477,1,0.3979706877113867,0.19830028328611898,0.20202020202020202,0.24087591240875914,1312764753,1000,668,0.668,267,0.267,267,0.267,1.0,0.10003509175295583,0.3746632649923439,0.06431386861313867,0.20718833118287006,0.18999025864482225,0.20708559676402444,0.2259675570327122
officehome_convnext_frozen__split03__seed1,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8570725926002061,1,0.40135287485907556,0.199438202247191,0.21428571428571427,0.24695863746958638,1192998536,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2704925659985223,0.23671811508953972,0.2685465275614417,0.3086334145312157
officehome_convnext_frozen__split03__seed1,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8570725926002061,1,0.40135287485907556,0.199438202247191,0.21428571428571427,0.24695863746958638,1192998536,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28778944495630865,0.25311487213757516,0.28651225405929415,0.3274686231960259
officehome_convnext_frozen__split03__seed1,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8570725926002061,1,0.40135287485907556,0.199438202247191,0.21428571428571427,0.24695863746958638,1192998536,1000,541,0.541,88,0.088,88,0.088,1.0,0.03361951228348926,0.38203991231237794,0.0217323600973236,0.21519592369765322,0.1969850040454895,0.21547117097964202,0.23261090670223808
officehome_convnext_frozen__split03__seed2,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8686668567446832,1,0.39120631341600903,0.1988472622478386,0.20544554455445543,0.24574209245742093,1558596230,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26107253207836345,0.2285453154009701,0.2591354829542718,0.29827133437794723
officehome_convnext_frozen__split03__seed2,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8686668567446832,1,0.39120631341600903,0.1988472622478386,0.20544554455445543,0.24574209245742093,1558596230,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.27838404605144945,0.24472158493580995,0.27679449412949164,0.31655408349796815
officehome_convnext_frozen__split03__seed2,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8686668567446832,1,0.39120631341600903,0.1988472622478386,0.20544554455445543,0.24574209245742093,1558596230,1000,580,0.58,236,0.236,236,0.236,1.0,0.08823803946015477,0.37388999771252024,0.05799513381995133,0.20787618604861444,0.19074350956542244,0.20806309796123684,0.22437758275398473
officehome_convnext_frozen__split03__seed3,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8785054696676264,1,0.39120631341600903,0.19596541786743515,0.20854271356783918,0.24209245742092458,2703040995,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.2630907471638545,0.22872978981205938,0.26058070774694075,0.3067064598287453
officehome_convnext_frozen__split03__seed3,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8785054696676264,1,0.39120631341600903,0.19596541786743515,0.20854271356783918,0.24209245742092458,2703040995,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28024505218288065,0.24290169910894555,0.27818903143212625,0.3251029114719887
officehome_convnext_frozen__split03__seed3,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8785054696676264,1,0.39120631341600903,0.19596541786743515,0.20854271356783918,0.24209245742092458,2703040995,1000,460,0.46,235,0.235,235,0.235,1.0,0.0873104721770026,0.37153392415745773,0.05689172749391727,0.20795875552173476,0.1901390826401614,0.20737111164606029,0.22649124163901227
officehome_convnext_frozen__split03__seed4,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8682302511863315,1,0.3945885005636979,0.19857142857142857,0.21014492753623187,0.2518248175182482,3237314891,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26516678130032084,0.23445039605581602,0.26220092617714374,0.3047924632184404
officehome_convnext_frozen__split03__seed4,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8682302511863315,1,0.3945885005636979,0.19857142857142857,0.21014492753623187,0.2518248175182482,3237314891,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28178817472307294,0.24908540762955997,0.2788860681925954,0.3227107565722809
officehome_convnext_frozen__split03__seed4,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8682302511863315,1,0.3945885005636979,0.19857142857142857,0.21014492753623187,0.2518248175182482,3237314891,1000,669,0.669,95,0.095,95,0.095,1.0,0.03602271415772424,0.37918646481814977,0.023923357664233577,0.21473940876695638,0.19588769939325876,0.21470753035349166,0.23279809248141278
officehome_convnext_frozen__split04__seed0,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8585520554695807,1,0.38457142857142856,0.1976225854383358,0.20268456375838925,0.22785622593068036,326896435,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26447926950363443,0.23354904238490035,0.26272499328480703,0.30426099009124086
officehome_convnext_frozen__split04__seed0,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8585520554695807,1,0.38457142857142856,0.1976225854383358,0.20268456375838925,0.22785622593068036,326896435,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28175609550392633,0.24879732839290952,0.280178031179336,0.3247464833867144
officehome_convnext_frozen__split04__seed0,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8585520554695807,1,0.38457142857142856,0.1976225854383358,0.20268456375838925,0.22785622593068036,326896435,1000,865,0.865,82,0.082,82,0.082,1.0,0.02952705676183497,0.3600860580711582,0.018684210526315793,0.2154447161791253,0.19728455668477884,0.21534656585488887,0.2346695410244699
officehome_convnext_frozen__split04__seed1,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8699866038293228,1,0.3777142857142857,0.19667170953101362,0.20327421555252387,0.2214377406931964,1867573200,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2547512293868679,0.22653731780190936,0.2532402456792144,0.28706716427875084
officehome_convnext_frozen__split04__seed1,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8699866038293228,1,0.3777142857142857,0.19667170953101362,0.20327421555252387,0.2214377406931964,1867573200,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2705768157884447,0.24000053528919782,0.268941153265289,0.3058925537392804
officehome_convnext_frozen__split04__seed1,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8699866038293228,1,0.3777142857142857,0.19667170953101362,0.20327421555252387,0.2214377406931964,1867573200,1000,702,0.702,198,0.198,198,0.198,1.0,0.06987705732077919,0.3529144309130262,0.043844672657252885,0.20916878420185595,0.19031721575241256,0.20927204748255396,0.22745124002435907
officehome_convnext_frozen__split04__seed2,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8552188949729052,1,0.38457142857142856,0.19910846953937592,0.20293724966622162,0.22849807445442877,641061651,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.255812774210247,0.22718001773913984,0.2540237975696999,0.29042503720180574
officehome_convnext_frozen__split04__seed2,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8552188949729052,1,0.38457142857142856,0.19910846953937592,0.20293724966622162,0.22849807445442877,641061651,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2722119622050836,0.242882603732899,0.27087045661800613,0.3097913738541001
officehome_convnext_frozen__split04__seed2,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8552188949729052,1,0.38457142857142856,0.19910846953937592,0.20293724966622162,0.22849807445442877,641061651,1000,717,0.717,201,0.201,201,0.201,1.0,0.07238388194913227,0.36011881566732473,0.04592811296534018,0.20909657642188326,0.19117996563148848,0.2084686193500091,0.2279707597142047
officehome_convnext_frozen__split04__seed3,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8552724632942579,1,0.38457142857142856,0.19910846953937592,0.21108179419525067,0.23234916559691912,3559498004,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.26578971954694164,0.2390147659442922,0.26444448593464404,0.29967446066255765
officehome_convnext_frozen__split04__seed3,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8552724632942579,1,0.38457142857142856,0.19910846953937592,0.21108179419525067,0.23234916559691912,3559498004,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2822510493293812,0.2538333917212974,0.2803774339132119,0.31925435476169567
officehome_convnext_frozen__split04__seed3,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8552724632942579,1,0.38457142857142856,0.19910846953937592,0.21108179419525067,0.23234916559691912,3559498004,1000,726,0.726,36,0.036,36,0.036,1.0,0.013070825606420283,0.36307848906723006,0.008364569961489089,0.21808060505048663,0.2009948288659037,0.21754337341942298,0.2362778654607843
officehome_convnext_frozen__split04__seed4,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.8654427208212332,1,0.38457142857142856,0.19910846953937592,0.20430107526881722,0.22785622593068036,2101727918,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.25530614875077945,0.22795297491653466,0.2534434049791682,0.29024955940933744
officehome_convnext_frozen__split04__seed4,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.8654427208212332,1,0.38457142857142856,0.19910846953937592,0.20430107526881722,0.22785622593068036,2101727918,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.27155355571745715,0.2428854714907621,0.2696893376769051,0.3093039957684275
officehome_convnext_frozen__split04__seed4,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.8654427208212332,1,0.38457142857142856,0.19910846953937592,0.20430107526881722,0.22785622593068036,2101727918,1000,648,0.648,215,0.215,215,0.215,1.0,0.07693102437836424,0.35781871803890347,0.048989088575096276,0.20846157647042685,0.19112446556853419,0.20786059222260328,0.22700515070682686
officehome_convnext_frozen__split05__seed0,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7372168633765197,1,0.3947518539646321,0.19653179190751446,0.2182890855457227,0.2717948717948718,3900088052,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2757490160644079,0.2395583862784035,0.2726759770793784,0.32090756458567177
officehome_convnext_frozen__split05__seed0,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7372168633765197,1,0.3947518539646321,0.19653179190751446,0.2182890855457227,0.2717948717948718,3900088052,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.29345494305737735,0.2554228199149726,0.29128755766860903,0.34096362337072744
officehome_convnext_frozen__split05__seed0,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7372168633765197,1,0.3947518539646321,0.19653179190751446,0.2182890855457227,0.2717948717948718,3900088052,1000,511,0.511,52,0.052,52,0.052,1.0,0.019819986090010976,0.38115357865405713,0.014133333333333333,0.21835667041037532,0.19942894985487533,0.2184365591009774,0.23668977392851256
officehome_convnext_frozen__split05__seed1,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,margin,1.0,0.633910072201116,1,0.3947518539646321,0.1994219653179191,0.2182890855457227,0.2743589743589744,3198905754,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2856825826091496,0.2554277314910971,0.2827895412033633,0.326058598900967
officehome_convnext_frozen__split05__seed1,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,margin,1.0,0.633910072201116,1,0.3947518539646321,0.1994219653179191,0.2182890855457227,0.2743589743589744,3198905754,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3027160419051981,0.2704753701612255,0.29972336238174846,0.346148240549562
officehome_convnext_frozen__split05__seed1,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,margin,1.0,0.633910072201116,1,0.3947518539646321,0.1994219653179191,0.2182890855457227,0.2743589743589744,3198905754,1000,938,0.938,0,0.0,0,0.0,,0.0,,0.0,0.23499004063934134,0.21673823109840495,0.2346908726449735,0.2524043497645475
officehome_convnext_frozen__split05__seed2,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7360413803755628,1,0.39132915002852253,0.1967930029154519,0.2127659574468085,0.2762820512820513,1656670275,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.27437784421284583,0.24237857419761122,0.2720805991769596,0.31457464252863904
officehome_convnext_frozen__split05__seed2,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7360413803755628,1,0.39132915002852253,0.1967930029154519,0.2127659574468085,0.2762820512820513,1656670275,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2918080441847541,0.25718258883849704,0.289100196892401,0.334542701031859
officehome_convnext_frozen__split05__seed2,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7360413803755628,1,0.39132915002852253,0.1967930029154519,0.2127659574468085,0.2762820512820513,1656670275,1000,803,0.803,27,0.027,27,0.027,1.0,0.01041989836861064,0.38592216180039407,0.007459615384615384,0.2221159652862624,0.20358510050871573,0.22216662876024293,0.2403575657178293
officehome_convnext_frozen__split05__seed3,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7493197580478911,1,0.387906446092413,0.19852941176470587,0.2127659574468085,0.2685897435897436,4038684795,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.27285802813566407,0.24070512301719216,0.2690767480080875,0.3168324480264135
officehome_convnext_frozen__split05__seed3,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7493197580478911,1,0.387906446092413,0.19852941176470587,0.2127659574468085,0.2685897435897436,4038684795,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.29056497360274414,0.25596704187512187,0.2863054345720485,0.33717461677586963
officehome_convnext_frozen__split05__seed3,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7493197580478911,1,0.387906446092413,0.19852941176470587,0.2127659574468085,0.2685897435897436,4038684795,1000,689,0.689,49,0.049,49,0.049,1.0,0.01846667865531622,0.3768709929656372,0.013160897435897436,0.21839545995925727,0.20017910707318126,0.2181449485942264,0.23639314173142445
officehome_convnext_frozen__split05__seed4,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7329045512817542,1,0.3981745579007416,0.1977077363896848,0.22514619883040934,0.2794871794871795,2377449780,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.28440121284358966,0.24802412781264313,0.28166641868870046,0.3291717737066195
officehome_convnext_frozen__split05__seed4,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7329045512817542,1,0.3981745579007416,0.1977077363896848,0.22514619883040934,0.2794871794871795,2377449780,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30236697248450606,0.26360271966346416,0.30004248733093003,0.34882968822670146
officehome_convnext_frozen__split05__seed4,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7329045512817542,1,0.3981745579007416,0.1977077363896848,0.22514619883040934,0.2794871794871795,2377449780,1000,470,0.47,13,0.013,13,0.013,1.0,0.00504431474363807,0.3880242110490823,0.0036333333333333335,0.22430526641307705,0.20689343168731167,0.2243949201975636,0.24288989520118984
officehome_convnext_frozen__split06__seed0,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,margin,1.0,0.6944637963488043,1,0.40134907251264756,0.19747899159663865,0.2635294117647059,0.25433871932974267,2392229729,1000,994,0.994,0,0.0,0,0.0,,0.0,,0.0,0.3177898798015464,0.27985527637953006,0.31612622119954825,0.362014281381412
officehome_convnext_frozen__split06__seed0,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,margin,1.0,0.6944637963488043,1,0.40134907251264756,0.19747899159663865,0.2635294117647059,0.25433871932974267,2392229729,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.33535831637110247,0.29527602457226015,0.33382297449596143,0.37980064019168086
officehome_convnext_frozen__split06__seed0,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,margin,1.0,0.6944637963488043,1,0.40134907251264756,0.19747899159663865,0.2635294117647059,0.25433871932974267,2392229729,1000,200,0.2,0,0.0,0,0.0,,0.0,,0.0,0.253318537017544,0.23399216082297986,0.2532519510432591,0.27333065272736395
officehome_convnext_frozen__split06__seed1,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7809039857767909,1,0.40134907251264756,0.19887955182072828,0.2576112412177986,0.2555356074207062,2750790749,1000,998,0.998,0,0.0,0,0.0,,0.0,,0.0,0.3097275878205189,0.2752884954826037,0.30742105677803944,0.35226827416505513
officehome_convnext_frozen__split06__seed1,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7809039857767909,1,0.40134907251264756,0.19887955182072828,0.2576112412177986,0.2555356074207062,2750790749,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3270449077312767,0.2917032222737067,0.3248327948528885,0.3704441343685831
officehome_convnext_frozen__split06__seed1,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7809039857767909,1,0.40134907251264756,0.19887955182072828,0.2576112412177986,0.2555356074207062,2750790749,1000,238,0.238,0,0.0,0,0.0,,0.0,,0.0,0.249550164148924,0.23180031629022035,0.2496581657273612,0.2677300650443698
officehome_convnext_frozen__split06__seed2,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.77078791673693,1,0.40809443507588533,0.19972451790633608,0.27191011235955054,0.2663076002393776,1788473736,1000,987,0.987,0,0.0,0,0.0,,0.0,,0.0,0.3213895328251869,0.2830500718822844,0.3201927728147165,0.365462302908937
officehome_convnext_frozen__split06__seed2,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.77078791673693,1,0.40809443507588533,0.19972451790633608,0.27191011235955054,0.2663076002393776,1788473736,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.33838758420657306,0.298970343496585,0.3373414611860104,0.3830237029858757
officehome_convnext_frozen__split06__seed2,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.77078791673693,1,0.40809443507588533,0.19972451790633608,0.27191011235955054,0.2663076002393776,1788473736,1000,41,0.041,0,0.0,0,0.0,,0.0,,0.0,0.2529788290415088,0.23543819547274047,0.25291619567419876,0.27085736154053147
officehome_convnext_frozen__split06__seed3,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7828679262607832,1,0.3979763912310287,0.1977401129943503,0.2570093457943925,0.2561340514661879,705804464,1000,993,0.993,0,0.0,0,0.0,,0.0,,0.0,0.3080143439302658,0.2718302045902226,0.3065207939692614,0.3478066929379865
officehome_convnext_frozen__split06__seed3,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7828679262607832,1,0.3979763912310287,0.1977401129943503,0.2570093457943925,0.2561340514661879,705804464,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.32530364895605074,0.28721393749388,0.3239788350537522,0.3662066549359612
officehome_convnext_frozen__split06__seed3,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7828679262607832,1,0.3979763912310287,0.1977401129943503,0.2570093457943925,0.2561340514661879,705804464,1000,131,0.131,0,0.0,0,0.0,,0.0,,0.0,0.2443794059407071,0.22630989990016398,0.2441976810684967,0.2618245005889501
officehome_convnext_frozen__split06__seed4,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7539366607775179,1,0.4114671163575042,0.1994535519125683,0.2813852813852814,0.2764811490125673,1498594481,1000,991,0.991,0,0.0,0,0.0,,0.0,,0.0,0.3328824669399379,0.2927773367140793,0.33232920655171794,0.376026597229443
officehome_convnext_frozen__split06__seed4,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7539366607775179,1,0.4114671163575042,0.1994535519125683,0.2813852813852814,0.2764811490125673,1498594481,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.3501907780577852,0.30884252948523405,0.35021244129591445,0.39331913742802377
officehome_convnext_frozen__split06__seed4,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7539366607775179,1,0.4114671163575042,0.1994535519125683,0.2813852813852814,0.2764811490125673,1498594481,1000,41,0.041,0,0.0,0,0.0,,0.0,,0.0,0.26193532253265506,0.2438572895117104,0.26169836219248993,0.28060971646990956
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,4,msp,1.0,0.7254143586308858,1,0.41496598639455784,0.1994535519125683,0.27405857740585776,0.29893683552220135,604460523,1000,996,0.996,0,0.0,0,0.0,,0.0,,0.0,0.3307383882606426,0.29358309470353444,0.32939994031017183,0.3718646493628273
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,4,msp,1.0,0.7254143586308858,1,0.41496598639455784,0.1994535519125683,0.27405857740585776,0.29893683552220135,604460523,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.3485764083910756,0.31033730878306864,0.3469898636805303,0.39022068167463764
officehome_convnext_frozen__split07__seed0,officehome,frozen,,convnext_frozen_linear,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,4,msp,1.0,0.7254143586308858,1,0.41496598639455784,0.1994535519125683,0.27405857740585776,0.29893683552220135,604460523,1000,0,0.0,1,0.001,1,0.001,1.0,0.0003955815351808687,0.3955815351808687,0.00029893683552220136,0.23643651194877166,0.2187584946031381,0.2365050037898262,0.2539462025077428
