semantic_id,dataset,condition,d,arm,client,cert_raw_n,cert_unique_n,test_raw_n,test_unique_n,cert_test_unique_overlap,combined_raw_n,reservoir_unique_n,combined_duplication_rate,unique_accepted_n,unique_accepted_error_n,true_acceptance,true_risk,audit_draw_n
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,635,129,0.617704280155642,0.2031496062992126,514
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,650,115,0.632295719844358,0.17692307692307693,514
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,324,79,0.3151750972762646,0.24382716049382716,514
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,338,62,0.32879377431906615,0.1834319526627219,514
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,313,67,0.3044747081712062,0.21405750798722045,514
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,300,70,0.2918287937743191,0.23333333333333334,514
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,304,57,0.29571984435797666,0.1875,514
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,569,108,0.5535019455252919,0.18980667838312829,514
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,592,135,0.5758754863813229,0.22804054054054054,514
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,563,108,0.5476653696498055,0.19182948490230906,514
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,552,100,0.5369649805447471,0.18115942028985507,514
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,564,115,0.5486381322957199,0.20390070921985815,514
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,633,120,0.6157587548638133,0.1895734597156398,514
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,651,138,0.6332684824902723,0.2119815668202765,514
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,624,123,0.6070038910505836,0.1971153846153846,514
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,615,100,0.5982490272373541,0.16260162601626016,514
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,634,122,0.6167315175097277,0.19242902208201892,514
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,167,30,0.16245136186770429,0.17964071856287425,514
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,196,28,0.19066147859922178,0.14285714285714285,514
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,164,23,0.15953307392996108,0.1402439024390244,514
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,162,36,0.1575875486381323,0.2222222222222222,514
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,172,34,0.16731517509727625,0.19767441860465115,514
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,655,144,0.6371595330739299,0.2198473282442748,514
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,625,128,0.607976653696498,0.2048,514
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,613,137,0.5963035019455253,0.2234910277324633,514
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,608,141,0.5914396887159533,0.23190789473684212,514
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,608,126,0.5914396887159533,0.20723684210526316,514
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,706,159,0.6867704280155642,0.22521246458923513,514
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,687,154,0.6682879377431906,0.22416302765647744,514
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,667,148,0.6488326848249028,0.22188905547226387,514
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,686,151,0.6673151750972762,0.22011661807580174,514
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,676,143,0.6575875486381323,0.21153846153846154,514
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,291,59,0.2830739299610895,0.2027491408934708,514
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,297,54,0.28891050583657585,0.18181818181818182,514
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,323,60,0.3142023346303502,0.18575851393188855,514
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,311,63,0.3025291828793774,0.20257234726688103,514
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,316,60,0.30739299610894943,0.189873417721519,514
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,595,104,0.5787937743190662,0.17478991596638654,514
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,571,107,0.5554474708171206,0.18739054290718038,514
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,605,107,0.5885214007782101,0.1768595041322314,514
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,601,121,0.5846303501945526,0.20133111480865223,514
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,597,111,0.580739299610895,0.18592964824120603,514
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,650,124,0.632295719844358,0.19076923076923077,514
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,650,138,0.632295719844358,0.2123076923076923,514
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,672,132,0.6536964980544747,0.19642857142857142,514
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,642,132,0.6245136186770428,0.205607476635514,514
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,660,138,0.642023346303502,0.20909090909090908,514
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,127,20,0.12354085603112841,0.15748031496062992,514
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,162,32,0.1575875486381323,0.19753086419753085,514
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,132,35,0.12840466926070038,0.26515151515151514,514
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,139,33,0.13521400778210116,0.23741007194244604,514
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,156,30,0.1517509727626459,0.19230769230769232,514
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,386,85,0.3754863813229572,0.22020725388601037,514
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,413,80,0.40175097276264593,0.1937046004842615,514
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,349,73,0.33949416342412453,0.20916905444126074,514
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,362,65,0.3521400778210117,0.17955801104972377,514
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,400,75,0.38910505836575876,0.1875,514
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,599,106,0.5826848249027238,0.17696160267111852,514
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,627,122,0.6099221789883269,0.19457735247208932,514
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,597,125,0.580739299610895,0.20938023450586266,514
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,601,119,0.5846303501945526,0.19800332778702162,514
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,576,103,0.5603112840466926,0.17881944444444445,514
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,36,12,0.03501945525291829,0.3333333333333333,514
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,32,10,0.0311284046692607,0.3125,514
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,33,9,0.032101167315175094,0.2727272727272727,514
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,50,18,0.048638132295719845,0.36,514
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,31,7,0.030155642023346304,0.22580645161290322,514
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,399,82,0.38813229571984437,0.20551378446115287,514
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,432,80,0.42023346303501946,0.18518518518518517,514
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,419,83,0.4075875486381323,0.19809069212410502,514
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,428,77,0.4163424124513619,0.17990654205607476,514
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,404,81,0.39299610894941633,0.2004950495049505,514
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,714,167,0.6945525291828794,0.2338935574229692,514
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,740,164,0.7198443579766537,0.22162162162162163,514
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,704,140,0.6848249027237354,0.19886363636363635,514
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,697,146,0.6780155642023347,0.20946915351506457,514
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,699,136,0.6799610894941635,0.19456366237482117,514
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,455,79,0.44260700389105057,0.17362637362637362,514
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,475,97,0.46206225680933855,0.20421052631578948,514
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,487,96,0.47373540856031127,0.1971252566735113,514
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,476,101,0.46303501945525294,0.21218487394957983,514
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,438,83,0.4260700389105058,0.18949771689497716,514
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,677,151,0.6585603112840467,0.22304283604135894,514
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,681,142,0.6624513618677043,0.20851688693098386,514
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,677,139,0.6585603112840467,0.20531757754800592,514
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,681,148,0.6624513618677043,0.2173274596182085,514
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,667,142,0.6488326848249028,0.2128935532233883,514
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,647,140,0.6293774319066148,0.21638330757341576,514
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,658,130,0.6400778210116731,0.19756838905775076,514
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,667,126,0.6488326848249028,0.1889055472263868,514
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,651,142,0.6332684824902723,0.21812596006144394,514
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,628,134,0.6108949416342413,0.21337579617834396,514
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,281,50,0.2733463035019455,0.17793594306049823,514
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,245,54,0.23832684824902725,0.22040816326530613,514
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,252,35,0.245136186770428,0.1388888888888889,514
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,266,52,0.2587548638132296,0.19548872180451127,514
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,262,49,0.25486381322957197,0.18702290076335878,514
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,651,131,0.6332684824902723,0.2012288786482335,514
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,659,138,0.6410505836575876,0.2094081942336874,514
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,648,117,0.6303501945525292,0.18055555555555555,514
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,629,117,0.6118677042801557,0.18600953895071543,514
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,659,135,0.6410505836575876,0.20485584218512898,514
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,687,130,0.6682879377431906,0.18922852983988356,514
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,668,131,0.6498054474708171,0.19610778443113772,514
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,695,144,0.6760700389105059,0.20719424460431654,514
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,660,119,0.642023346303502,0.1803030303030303,514
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,706,147,0.6867704280155642,0.20821529745042494,514
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,344,77,0.3346303501945525,0.2238372093023256,514
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,330,67,0.321011673151751,0.20303030303030303,514
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,342,65,0.3326848249027237,0.19005847953216373,514
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,327,63,0.31809338521400776,0.1926605504587156,514
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,358,79,0.34824902723735407,0.2206703910614525,514
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,658,136,0.6400778210116731,0.2066869300911854,514
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,620,114,0.603112840466926,0.18387096774193548,514
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,649,128,0.6313229571984436,0.19722650231124808,514
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,660,139,0.642023346303502,0.2106060606060606,514
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,655,130,0.6371595330739299,0.1984732824427481,514
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,657,128,0.6391050583657587,0.1948249619482496,514
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,637,123,0.6196498054474708,0.19309262166405022,514
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,635,124,0.617704280155642,0.1952755905511811,514
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,638,113,0.6206225680933852,0.17711598746081506,514
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,664,127,0.6459143968871596,0.19126506024096385,514
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,101,19,0.09824902723735408,0.18811881188118812,514
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,123,18,0.11964980544747082,0.14634146341463414,514
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,114,21,0.11089494163424124,0.18421052631578946,514
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,105,20,0.10214007782101167,0.19047619047619047,514
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,109,10,0.10603112840466926,0.09174311926605505,514
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,545,112,0.5301556420233463,0.20550458715596331,514
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,560,117,0.5447470817120622,0.20892857142857144,514
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,545,126,0.5301556420233463,0.23119266055045873,514
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,568,113,0.5525291828793775,0.198943661971831,514
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,540,100,0.5252918287937743,0.18518518518518517,514
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,619,111,0.6021400778210116,0.17932148626817448,514
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,654,131,0.6361867704280155,0.20030581039755352,514
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,646,135,0.6284046692607004,0.2089783281733746,514
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,648,121,0.6303501945525292,0.1867283950617284,514
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,d5,5.0,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,653,126,0.6352140077821011,0.19295558958652373,514
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,0,0,0.0,0.0,514
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,0,0,0.0,0.0,514
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,0,0,0.0,0.0,514
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,0,0,0.0,0.0,514
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,0,0,0.0,0.0,514
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,636,112,0.6186770428015564,0.1761006289308176,514
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,632,129,0.6147859922178989,0.20411392405063292,514
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,632,116,0.6147859922178989,0.18354430379746836,514
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,638,128,0.6206225680933852,0.2006269592476489,514
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,4,514,514,514,514,0,1028,1028,0.0,619,127,0.6021400778210116,0.20516962843295639,514
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,0,514,514,514,514,0,1028,1028,0.0,716,140,0.6964980544747081,0.19553072625698323,514
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,1,514,514,514,514,0,1028,1028,0.0,721,151,0.7013618677042801,0.20943134535367544,514
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,2,514,514,514,514,0,1028,1028,0.0,731,153,0.7110894941634242,0.20930232558139536,514
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,3,514,514,514,514,0,1028,1028,0.0,726,148,0.7062256809338522,0.20385674931129477,514
