semantic_id,dataset,condition,client,reservoir_n,draw_n,unique_draw_indices,duplication_rate,max_multiplicity,draw_index_sha256
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,d5,2,514,514,333,0.35214007782101164,5,7856c6d9b834e417f08900336a33dab0cf1cb8759e80e27f348978426b0794c4
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,d5,3,514,514,322,0.3735408560311284,4,da946c562d1a8a74aba014fa38a6a533e4769f90a74bcfcf228eccb3eed612de
cifar10_proser_fedavg__split03__seed2__d5.0,cifar10,d5,4,514,514,321,0.3754863813229572,5,11f0e92e23c747dcca7deb7a8d43e1e183a7f431babb56d584b94f347e2d1d87
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,0,514,514,326,0.36575875486381326,5,e2b98ea8c30aad2026a6300b90b7d2946863c27e13d419b236d4b07356524051
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,1,514,514,325,0.36770428015564205,5,a0d1e8bd589a4954233607ba8ec99eb5f1349506571156d902b665ebac482be5
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,2,514,514,313,0.3910505836575876,6,34274224c4550c55ecaf0ea0fae62ab2de822abb3b019014cb01ce3f76aae5dd
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,3,514,514,330,0.357976653696498,5,029367573d419f21c8e548ea51ea8b02f6252847e8c9cf8fa8df3ae62c4f802b
cifar10_proser_fedavg__split03__seed3__d0.1,cifar10,d0.1,4,514,514,317,0.38326848249027234,5,66df07a649f646f437dd774668160f0296b327f2930450692282eedcf504e7a2
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,0,514,514,326,0.36575875486381326,5,e2b98ea8c30aad2026a6300b90b7d2946863c27e13d419b236d4b07356524051
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,1,514,514,325,0.36770428015564205,5,a0d1e8bd589a4954233607ba8ec99eb5f1349506571156d902b665ebac482be5
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,2,514,514,313,0.3910505836575876,6,34274224c4550c55ecaf0ea0fae62ab2de822abb3b019014cb01ce3f76aae5dd
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,3,514,514,330,0.357976653696498,5,029367573d419f21c8e548ea51ea8b02f6252847e8c9cf8fa8df3ae62c4f802b
cifar10_proser_fedavg__split03__seed3__d0.5,cifar10,d0.5,4,514,514,317,0.38326848249027234,5,66df07a649f646f437dd774668160f0296b327f2930450692282eedcf504e7a2
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,0,514,514,326,0.36575875486381326,5,e2b98ea8c30aad2026a6300b90b7d2946863c27e13d419b236d4b07356524051
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,1,514,514,325,0.36770428015564205,5,a0d1e8bd589a4954233607ba8ec99eb5f1349506571156d902b665ebac482be5
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,2,514,514,313,0.3910505836575876,6,34274224c4550c55ecaf0ea0fae62ab2de822abb3b019014cb01ce3f76aae5dd
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,3,514,514,330,0.357976653696498,5,029367573d419f21c8e548ea51ea8b02f6252847e8c9cf8fa8df3ae62c4f802b
cifar10_proser_fedavg__split03__seed3__d5.0,cifar10,d5,4,514,514,317,0.38326848249027234,5,66df07a649f646f437dd774668160f0296b327f2930450692282eedcf504e7a2
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,0,514,514,326,0.36575875486381326,4,7346e44a0b582735342b8282fd964a88c88d4e283b299eb67954d64d37b1fb15
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,1,514,514,322,0.3735408560311284,5,47b3183e1296afe6c69e1b3e436cb0b52925f1c2560db337ff5b6b6841c7dcfc
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,2,514,514,330,0.357976653696498,5,03836b8495814b3ca72a756b9bc422ed3dc8f14fcdae2e2f43d30797c014f3f0
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,3,514,514,324,0.36964980544747084,4,0568f06097ae538bd2ff22f770cd7f650719f728bd7c75538b1e6eb768137ee6
cifar10_proser_fedavg__split03__seed4__d0.1,cifar10,d0.1,4,514,514,329,0.3599221789883269,5,634e12abce032f6003aac4655a5137ba59f3955afd0b169e89a4b08eb888000c
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,0,514,514,326,0.36575875486381326,4,7346e44a0b582735342b8282fd964a88c88d4e283b299eb67954d64d37b1fb15
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,1,514,514,322,0.3735408560311284,5,47b3183e1296afe6c69e1b3e436cb0b52925f1c2560db337ff5b6b6841c7dcfc
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,2,514,514,330,0.357976653696498,5,03836b8495814b3ca72a756b9bc422ed3dc8f14fcdae2e2f43d30797c014f3f0
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,3,514,514,324,0.36964980544747084,4,0568f06097ae538bd2ff22f770cd7f650719f728bd7c75538b1e6eb768137ee6
cifar10_proser_fedavg__split03__seed4__d0.5,cifar10,d0.5,4,514,514,329,0.3599221789883269,5,634e12abce032f6003aac4655a5137ba59f3955afd0b169e89a4b08eb888000c
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,0,514,514,326,0.36575875486381326,4,7346e44a0b582735342b8282fd964a88c88d4e283b299eb67954d64d37b1fb15
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,1,514,514,322,0.3735408560311284,5,47b3183e1296afe6c69e1b3e436cb0b52925f1c2560db337ff5b6b6841c7dcfc
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,2,514,514,330,0.357976653696498,5,03836b8495814b3ca72a756b9bc422ed3dc8f14fcdae2e2f43d30797c014f3f0
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,3,514,514,324,0.36964980544747084,4,0568f06097ae538bd2ff22f770cd7f650719f728bd7c75538b1e6eb768137ee6
cifar10_proser_fedavg__split03__seed4__d5.0,cifar10,d5,4,514,514,329,0.3599221789883269,5,634e12abce032f6003aac4655a5137ba59f3955afd0b169e89a4b08eb888000c
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,0,514,514,324,0.36964980544747084,5,5e82e8b510d74eca0ecdf74b04ce1727ffca775cb9594e0efb9fbd2489879201
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,1,514,514,325,0.36770428015564205,5,bb2586ae35fa1c645e3870eed865cd0f4c6d838f51920ce8ba2e878c06bd918c
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,2,514,514,332,0.35408560311284043,5,138f4b577733138f96df2f9de8e3582bdec368ecf53f571ddbecb0575352ec08
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,3,514,514,327,0.3638132295719845,4,1a5aa59393346f490b0dabb4e051dce8f314c5fed3a95a0690d3d4c87b5fc89a
cifar10_proser_fedavg__split04__seed0__d0.1,cifar10,d0.1,4,514,514,314,0.3891050583657587,6,f177c41609b2374433ffb4046aababe018f7a58b28d268d89fbe7b561cb0408a
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,0,514,514,324,0.36964980544747084,5,5e82e8b510d74eca0ecdf74b04ce1727ffca775cb9594e0efb9fbd2489879201
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,1,514,514,325,0.36770428015564205,5,bb2586ae35fa1c645e3870eed865cd0f4c6d838f51920ce8ba2e878c06bd918c
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,2,514,514,332,0.35408560311284043,5,138f4b577733138f96df2f9de8e3582bdec368ecf53f571ddbecb0575352ec08
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,3,514,514,327,0.3638132295719845,4,1a5aa59393346f490b0dabb4e051dce8f314c5fed3a95a0690d3d4c87b5fc89a
cifar10_proser_fedavg__split04__seed0__d0.5,cifar10,d0.5,4,514,514,314,0.3891050583657587,6,f177c41609b2374433ffb4046aababe018f7a58b28d268d89fbe7b561cb0408a
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,0,514,514,324,0.36964980544747084,5,5e82e8b510d74eca0ecdf74b04ce1727ffca775cb9594e0efb9fbd2489879201
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,1,514,514,325,0.36770428015564205,5,bb2586ae35fa1c645e3870eed865cd0f4c6d838f51920ce8ba2e878c06bd918c
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,2,514,514,332,0.35408560311284043,5,138f4b577733138f96df2f9de8e3582bdec368ecf53f571ddbecb0575352ec08
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,3,514,514,327,0.3638132295719845,4,1a5aa59393346f490b0dabb4e051dce8f314c5fed3a95a0690d3d4c87b5fc89a
cifar10_proser_fedavg__split04__seed0__d5.0,cifar10,d5,4,514,514,314,0.3891050583657587,6,f177c41609b2374433ffb4046aababe018f7a58b28d268d89fbe7b561cb0408a
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,0,514,514,323,0.3715953307392996,6,a79d3edd7b08c6bd697ee4d6293c6b2c8365418b7ef4a03b58dfae96389f3830
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,1,514,514,337,0.3443579766536965,5,dead8f13cd701672e725083a30b6e9648c5cbf60812ecb79c43cffd5439676f4
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,2,514,514,329,0.3599221789883269,6,d160acfaf029a8d7b3760ad15fd427a3dea5295a1a535d5d2305487785b0abbe
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,3,514,514,331,0.3560311284046692,5,e646b15870e299bd2892d37a32829e06ee10e0f6d2f6063d850ffb212332066b
cifar10_proser_fedavg__split04__seed1__d0.1,cifar10,d0.1,4,514,514,323,0.3715953307392996,5,82788be4875fbf18a230cfffe76c730f8941dfc135463564ed68b7e52a6ae587
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,0,514,514,323,0.3715953307392996,6,a79d3edd7b08c6bd697ee4d6293c6b2c8365418b7ef4a03b58dfae96389f3830
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,1,514,514,337,0.3443579766536965,5,dead8f13cd701672e725083a30b6e9648c5cbf60812ecb79c43cffd5439676f4
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,2,514,514,329,0.3599221789883269,6,d160acfaf029a8d7b3760ad15fd427a3dea5295a1a535d5d2305487785b0abbe
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,3,514,514,331,0.3560311284046692,5,e646b15870e299bd2892d37a32829e06ee10e0f6d2f6063d850ffb212332066b
cifar10_proser_fedavg__split04__seed1__d0.5,cifar10,d0.5,4,514,514,323,0.3715953307392996,5,82788be4875fbf18a230cfffe76c730f8941dfc135463564ed68b7e52a6ae587
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,0,514,514,323,0.3715953307392996,6,a79d3edd7b08c6bd697ee4d6293c6b2c8365418b7ef4a03b58dfae96389f3830
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,1,514,514,337,0.3443579766536965,5,dead8f13cd701672e725083a30b6e9648c5cbf60812ecb79c43cffd5439676f4
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,2,514,514,329,0.3599221789883269,6,d160acfaf029a8d7b3760ad15fd427a3dea5295a1a535d5d2305487785b0abbe
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,3,514,514,331,0.3560311284046692,5,e646b15870e299bd2892d37a32829e06ee10e0f6d2f6063d850ffb212332066b
cifar10_proser_fedavg__split04__seed1__d5.0,cifar10,d5,4,514,514,323,0.3715953307392996,5,82788be4875fbf18a230cfffe76c730f8941dfc135463564ed68b7e52a6ae587
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,0,514,514,326,0.36575875486381326,5,9b83a1d52b4765750b1d29e002d84a749f564828d9a3b9cb2d8fc09d6646be84
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,1,514,514,318,0.38132295719844356,5,c32e23a488e5d542c35361bc8e1d601d0ca19da4b1a5ce8877c0d87d4d15221e
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,2,514,514,339,0.3404669260700389,10,0aa073a598dd1c4d07ed3e204a33acfe45d2ca700b542cd45112a96e7e178243
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,3,514,514,319,0.37937743190661477,5,741daf551a379a3d7f00f01e9e75cde49f5db8805b58f6db0480e7fa16d1ddc6
cifar10_proser_fedavg__split04__seed2__d0.1,cifar10,d0.1,4,514,514,326,0.36575875486381326,4,799b42aaaa8a06936ef7ef526fdf273912c22b2ebdf4ed35a4ed48d1c5d8cc7a
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,0,514,514,326,0.36575875486381326,5,9b83a1d52b4765750b1d29e002d84a749f564828d9a3b9cb2d8fc09d6646be84
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,1,514,514,318,0.38132295719844356,5,c32e23a488e5d542c35361bc8e1d601d0ca19da4b1a5ce8877c0d87d4d15221e
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,2,514,514,339,0.3404669260700389,10,0aa073a598dd1c4d07ed3e204a33acfe45d2ca700b542cd45112a96e7e178243
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,3,514,514,319,0.37937743190661477,5,741daf551a379a3d7f00f01e9e75cde49f5db8805b58f6db0480e7fa16d1ddc6
cifar10_proser_fedavg__split04__seed2__d0.5,cifar10,d0.5,4,514,514,326,0.36575875486381326,4,799b42aaaa8a06936ef7ef526fdf273912c22b2ebdf4ed35a4ed48d1c5d8cc7a
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,0,514,514,326,0.36575875486381326,5,9b83a1d52b4765750b1d29e002d84a749f564828d9a3b9cb2d8fc09d6646be84
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,1,514,514,318,0.38132295719844356,5,c32e23a488e5d542c35361bc8e1d601d0ca19da4b1a5ce8877c0d87d4d15221e
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,2,514,514,339,0.3404669260700389,10,0aa073a598dd1c4d07ed3e204a33acfe45d2ca700b542cd45112a96e7e178243
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,3,514,514,319,0.37937743190661477,5,741daf551a379a3d7f00f01e9e75cde49f5db8805b58f6db0480e7fa16d1ddc6
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,d5,4,514,514,326,0.36575875486381326,4,799b42aaaa8a06936ef7ef526fdf273912c22b2ebdf4ed35a4ed48d1c5d8cc7a
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,0,514,514,339,0.3404669260700389,4,16733dfc725509e20546f18b6dc4634ffe627fcea3b7156f7b2092c6f95e124e
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,1,514,514,342,0.33463035019455256,6,15f99e5eb4a0fb552f487f5dd6c6b980775bf94edf42fe0e77afefeb41f3a9a7
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,2,514,514,332,0.35408560311284043,5,e08f78422a1805b813820032886418a8342f9831d716b0ba7e5201e5612d035a
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,3,514,514,330,0.357976653696498,4,758af89d627cbf2642978d5579418f65f01e2d2f207da77bb196038ac2c5cef1
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,d0.1,4,514,514,327,0.3638132295719845,7,cf047ad40b3ba44ff0c45e7b2d4446fb86042a972c51106a7b5a8ff78a9d0e49
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,0,514,514,339,0.3404669260700389,4,16733dfc725509e20546f18b6dc4634ffe627fcea3b7156f7b2092c6f95e124e
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,1,514,514,342,0.33463035019455256,6,15f99e5eb4a0fb552f487f5dd6c6b980775bf94edf42fe0e77afefeb41f3a9a7
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,2,514,514,332,0.35408560311284043,5,e08f78422a1805b813820032886418a8342f9831d716b0ba7e5201e5612d035a
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,3,514,514,330,0.357976653696498,4,758af89d627cbf2642978d5579418f65f01e2d2f207da77bb196038ac2c5cef1
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,d0.5,4,514,514,327,0.3638132295719845,7,cf047ad40b3ba44ff0c45e7b2d4446fb86042a972c51106a7b5a8ff78a9d0e49
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,0,514,514,339,0.3404669260700389,4,16733dfc725509e20546f18b6dc4634ffe627fcea3b7156f7b2092c6f95e124e
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,1,514,514,342,0.33463035019455256,6,15f99e5eb4a0fb552f487f5dd6c6b980775bf94edf42fe0e77afefeb41f3a9a7
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,2,514,514,332,0.35408560311284043,5,e08f78422a1805b813820032886418a8342f9831d716b0ba7e5201e5612d035a
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,3,514,514,330,0.357976653696498,4,758af89d627cbf2642978d5579418f65f01e2d2f207da77bb196038ac2c5cef1
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,d5,4,514,514,327,0.3638132295719845,7,cf047ad40b3ba44ff0c45e7b2d4446fb86042a972c51106a7b5a8ff78a9d0e49
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,0,514,514,330,0.357976653696498,4,5cdf0ec7bbd17c91a2bcee90f5ddf663b41ba71c8908b5308e72c2df5b0a84c1
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,1,514,514,324,0.36964980544747084,5,2e1d46d05f680b330d13d72136439217cc837ed783fa965e7921ddec9ac0557f
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,2,514,514,324,0.36964980544747084,6,5114411ff00ca40bbe543a84a185d3ff6bed2452c6264b143f0480764a4dca1c
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,3,514,514,322,0.3735408560311284,4,b983350a9d3158c10374c7153ab458e3521ea5f7ff82e5d15c4805fa1d8943eb
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,d0.1,4,514,514,329,0.3599221789883269,5,68787f8fd8a7fcbdae28bc6bba665711dd394ae94b4a822efb60cb9e1099fc56
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,0,514,514,330,0.357976653696498,4,5cdf0ec7bbd17c91a2bcee90f5ddf663b41ba71c8908b5308e72c2df5b0a84c1
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,1,514,514,324,0.36964980544747084,5,2e1d46d05f680b330d13d72136439217cc837ed783fa965e7921ddec9ac0557f
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,2,514,514,324,0.36964980544747084,6,5114411ff00ca40bbe543a84a185d3ff6bed2452c6264b143f0480764a4dca1c
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,3,514,514,322,0.3735408560311284,4,b983350a9d3158c10374c7153ab458e3521ea5f7ff82e5d15c4805fa1d8943eb
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,d0.5,4,514,514,329,0.3599221789883269,5,68787f8fd8a7fcbdae28bc6bba665711dd394ae94b4a822efb60cb9e1099fc56
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,0,514,514,330,0.357976653696498,4,5cdf0ec7bbd17c91a2bcee90f5ddf663b41ba71c8908b5308e72c2df5b0a84c1
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,1,514,514,324,0.36964980544747084,5,2e1d46d05f680b330d13d72136439217cc837ed783fa965e7921ddec9ac0557f
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,2,514,514,324,0.36964980544747084,6,5114411ff00ca40bbe543a84a185d3ff6bed2452c6264b143f0480764a4dca1c
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,3,514,514,322,0.3735408560311284,4,b983350a9d3158c10374c7153ab458e3521ea5f7ff82e5d15c4805fa1d8943eb
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,d5,4,514,514,329,0.3599221789883269,5,68787f8fd8a7fcbdae28bc6bba665711dd394ae94b4a822efb60cb9e1099fc56
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,0,514,514,327,0.3638132295719845,5,ceb329c9af3cf9088d10b81b41f97a5399b27d4ff222a9151b016277c3a8ccd6
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,1,514,514,320,0.377431906614786,5,29b2a85ea2fbf19ab2a01a403f187a97f4b2b3163b3c2c2198af04dfd1b9b403
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,2,514,514,334,0.35019455252918286,6,b5fa4aa2ea1d2c7f939af32fb4f0ad5a92806a2551acf09ab32fb2a64e40ab98
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,3,514,514,326,0.36575875486381326,5,82b67dadbad1022fb59b5cce67f3b568b01fe02a702a09ee05618bf9fef37d47
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,d0.1,4,514,514,323,0.3715953307392996,6,18c913487c7bfa1f4a3c42c9fd2f1aa05b7be4b7b7f848a7953561dfe2baa396
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,0,514,514,327,0.3638132295719845,5,ceb329c9af3cf9088d10b81b41f97a5399b27d4ff222a9151b016277c3a8ccd6
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,1,514,514,320,0.377431906614786,5,29b2a85ea2fbf19ab2a01a403f187a97f4b2b3163b3c2c2198af04dfd1b9b403
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,2,514,514,334,0.35019455252918286,6,b5fa4aa2ea1d2c7f939af32fb4f0ad5a92806a2551acf09ab32fb2a64e40ab98
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,3,514,514,326,0.36575875486381326,5,82b67dadbad1022fb59b5cce67f3b568b01fe02a702a09ee05618bf9fef37d47
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,d0.5,4,514,514,323,0.3715953307392996,6,18c913487c7bfa1f4a3c42c9fd2f1aa05b7be4b7b7f848a7953561dfe2baa396
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,0,514,514,327,0.3638132295719845,5,ceb329c9af3cf9088d10b81b41f97a5399b27d4ff222a9151b016277c3a8ccd6
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,1,514,514,320,0.377431906614786,5,29b2a85ea2fbf19ab2a01a403f187a97f4b2b3163b3c2c2198af04dfd1b9b403
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,2,514,514,334,0.35019455252918286,6,b5fa4aa2ea1d2c7f939af32fb4f0ad5a92806a2551acf09ab32fb2a64e40ab98
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,3,514,514,326,0.36575875486381326,5,82b67dadbad1022fb59b5cce67f3b568b01fe02a702a09ee05618bf9fef37d47
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,d5,4,514,514,323,0.3715953307392996,6,18c913487c7bfa1f4a3c42c9fd2f1aa05b7be4b7b7f848a7953561dfe2baa396
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,0,514,514,330,0.357976653696498,5,b16cd87c1a5ac21f072f953a8b63eb3a54dca99fb4431880befe9e92def39ef0
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,1,514,514,328,0.3618677042801557,6,7a97f09727c68dfba11914260eb9304e95e1d00b34ec2afe38eb516ed0d4c92c
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,2,514,514,321,0.3754863813229572,5,0b6a9b0f2a134fa5bd92ac28a6c9b420878beab497af89123d2a36f7fc419885
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,3,514,514,327,0.3638132295719845,5,1711b3c00bef276d0d22f36862313f0a9a367ba653bc7244859f2b34e7f89553
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,d0.1,4,514,514,323,0.3715953307392996,7,1b56bf0b2ed710e02acbc586790d4b97171812200a986f6685cd2b7c8fac4b2a
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,0,514,514,330,0.357976653696498,5,b16cd87c1a5ac21f072f953a8b63eb3a54dca99fb4431880befe9e92def39ef0
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,1,514,514,328,0.3618677042801557,6,7a97f09727c68dfba11914260eb9304e95e1d00b34ec2afe38eb516ed0d4c92c
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,2,514,514,321,0.3754863813229572,5,0b6a9b0f2a134fa5bd92ac28a6c9b420878beab497af89123d2a36f7fc419885
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,3,514,514,327,0.3638132295719845,5,1711b3c00bef276d0d22f36862313f0a9a367ba653bc7244859f2b34e7f89553
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,d0.5,4,514,514,323,0.3715953307392996,7,1b56bf0b2ed710e02acbc586790d4b97171812200a986f6685cd2b7c8fac4b2a
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,0,514,514,330,0.357976653696498,5,b16cd87c1a5ac21f072f953a8b63eb3a54dca99fb4431880befe9e92def39ef0
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,1,514,514,328,0.3618677042801557,6,7a97f09727c68dfba11914260eb9304e95e1d00b34ec2afe38eb516ed0d4c92c
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,2,514,514,321,0.3754863813229572,5,0b6a9b0f2a134fa5bd92ac28a6c9b420878beab497af89123d2a36f7fc419885
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,3,514,514,327,0.3638132295719845,5,1711b3c00bef276d0d22f36862313f0a9a367ba653bc7244859f2b34e7f89553
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,d5,4,514,514,323,0.3715953307392996,7,1b56bf0b2ed710e02acbc586790d4b97171812200a986f6685cd2b7c8fac4b2a
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,0,514,514,329,0.3599221789883269,5,8ae83af7cbb39cdebca4becdad55f9da820d64629b0f23aca1985a214cad8096
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,1,514,514,335,0.34824902723735407,6,8d2b13590f33f9f84ad0e056710ebee57910d003cc049acd4ae4951765f9caf3
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,2,514,514,314,0.3891050583657587,6,975235a858789c8f8e64b2e3890edee5fac233b8504c98e9e2cf09a02fc2029f
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,3,514,514,328,0.3618677042801557,4,b149fc9b641c2bb55b123859fe6d155e572b551755ed87e3e48ccbc5c06f2fe6
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,d0.1,4,514,514,326,0.36575875486381326,5,3da2457091dd4616013dc613aefc579c3b3f20a6e4be917436392fe4bd841025
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,d0.5,0,514,514,329,0.3599221789883269,5,8ae83af7cbb39cdebca4becdad55f9da820d64629b0f23aca1985a214cad8096
